tissue,barcode,fpkm
normal,TCGA-E9-A1NG-11A-52R-A14M-07,0.0
normal,TCGA-BH-A0DO-11A-22R-A12D-07,13260.9318031
normal,TCGA-BH-A0DT-11A-12R-A12D-07,7689.12940285
normal,TCGA-BH-A0AU-11A-11R-A12P-07,26182.562610900004
normal,TCGA-BH-A0E0-11A-13R-A089-07,3532.24587257
normal,TCGA-E2-A1BC-11A-32R-A12P-07,4698.12657505
normal,TCGA-E9-A1RD-11A-33R-A157-07,3882.25357832
normal,TCGA-BH-A1FD-11B-21R-A13Q-07,5152.40823561
normal,TCGA-AC-A2FF-11A-13R-A17B-07,13979.2711276
normal,TCGA-BH-A0E1-11A-13R-A089-07,5676.24943711
normal,TCGA-BH-A0B5-11A-23R-A12P-07,4743.81754566
normal,TCGA-A7-A0CH-11A-32R-A089-07,4294.65944782
normal,TCGA-E9-A1R7-11A-42R-A14M-07,3017.86880117
normal,TCGA-GI-A2C8-11A-22R-A16F-07,1458.34244797
normal,TCGA-BH-A1EN-11A-23R-A13Q-07,7013.77338978
normal,TCGA-BH-A18J-11A-31R-A12D-07,13457.6744436
normal,TCGA-BH-A18U-11A-23R-A12D-07,13944.6351502
normal,TCGA-BH-A1FH-11B-42R-A13Q-07,1309.06329976
normal,TCGA-BH-A18N-11A-43R-A12D-07,5692.13633398
normal,TCGA-BH-A0H9-11A-22R-A466-07,3504.9410907
normal,TCGA-E9-A1RC-11A-33R-A157-07,1823.2612583
normal,TCGA-A7-A13F-11A-42R-A12P-07,10729.5167877
normal,TCGA-BH-A1F0-11B-23R-A137-07,4204.69366131
normal,TCGA-BH-A1FN-11A-34R-A13Q-07,5352.95990133
normal,TCGA-BH-A0BW-11A-12R-A115-07,21016.986979700006
normal,TCGA-BH-A1FE-11B-14R-A13Q-07,10080.9119193
normal,TCGA-E9-A1N6-11A-32R-A144-07,3991.3934154
normal,TCGA-E2-A1LH-11A-22R-A14D-07,7808.97329121
normal,TCGA-BH-A1F6-11B-94R-A13Q-07,5700.03562522
normal,TCGA-BH-A0BV-11A-31R-A089-07,4803.16358522
normal,TCGA-E9-A1RF-11A-32R-A157-07,3204.32455642
normal,TCGA-BH-A0B7-11A-34R-A115-07,23871.0758745
normal,TCGA-E9-A1NA-11A-33R-A144-07,7331.72947678
normal,TCGA-A7-A13G-11A-51R-A13Q-07,8189.70635808
normal,TCGA-E2-A15I-11A-32R-A137-07,5535.55069042
normal,TCGA-BH-A204-11A-53R-A157-07,1936.34132663
normal,TCGA-E2-A1IG-11A-22R-A144-07,6711.79003105
normal,TCGA-A7-A0D9-11A-53R-A089-07,1982.58824913
normal,TCGA-BH-A0BT-11A-21R-A12P-07,7027.51976741
normal,TCGA-BH-A0DP-11A-12R-A089-07,10679.93827
normal,TCGA-BH-A0C3-11A-23R-A12P-07,17128.8949344
normal,TCGA-BH-A1EV-11A-24R-A137-07,5338.69892348
normal,TCGA-BH-A1EU-11A-23R-A137-07,15122.896216100002
normal,TCGA-BH-A1FG-11B-12R-A13Q-07,4373.58866344
normal,TCGA-E2-A15K-11A-13R-A12P-07,8084.52683752
normal,TCGA-BH-A1ET-11B-23R-A137-07,10794.1869294
normal,TCGA-E9-A1ND-11A-43R-A144-07,12988.3624273
normal,TCGA-BH-A18M-11A-33R-A12D-07,12020.7806514
normal,TCGA-BH-A1F8-11B-21R-A13Q-07,8901.00744569
normal,TCGA-E9-A1NF-11A-73R-A14D-07,11149.910844700002
normal,TCGA-BH-A203-11A-42R-A169-07,6290.57985666
normal,TCGA-BH-A1EW-11B-33R-A137-07,10288.3423693
normal,TCGA-BH-A0DV-11A-22R-A12P-07,6092.26120367
normal,TCGA-E2-A1LB-11A-22R-A144-07,17296.619731799998
normal,TCGA-BH-A0DH-11A-31R-A089-07,11937.0850506
normal,TCGA-BH-A1FM-11B-23R-A13Q-07,9646.34460119
normal,TCGA-E2-A158-11A-22R-A12D-07,1604.99796366
normal,TCGA-BH-A1FC-11A-32R-A13Q-07,2953.38633431
normal,TCGA-E2-A15M-11A-22R-A12D-07,592.695326449
normal,TCGA-BH-A18V-11A-52R-A12D-07,33376.1555707
normal,TCGA-BH-A1FJ-11B-42R-A13Q-07,2281.2805936
normal,TCGA-BH-A0BZ-11A-61R-A12P-07,6391.92936735
normal,TCGA-BH-A1FR-11B-42R-A13Q-07,9233.88886461
normal,TCGA-BH-A1F2-11A-32R-A13Q-07,7809.10154334
normal,TCGA-A7-A0DC-11A-41R-A089-07,3459.15929169
normal,TCGA-BH-A0BS-11A-11R-A12P-07,5263.42222011
normal,TCGA-E2-A1LS-11A-32R-A157-07,485.40449363199997
normal,TCGA-BH-A0BQ-11A-33R-A115-07,8051.33099236
normal,TCGA-BH-A0BC-11A-22R-A089-07,5154.77498262
normal,TCGA-BH-A18Q-11A-34R-A12D-07,11126.0310762
normal,TCGA-BH-A0DD-11A-23R-A12P-07,5778.62492419
normal,TCGA-BH-A0BJ-11A-23R-A089-07,8081.06316487
normal,TCGA-A7-A0CE-11A-21R-A089-07,13059.472243
normal,TCGA-E2-A153-11A-31R-A12D-07,11684.3099747
normal,TCGA-BH-A0AY-11A-23R-A089-07,4856.40815197
normal,TCGA-BH-A0C0-11A-21R-A089-07,14186.091657100002
normal,TCGA-BH-A0H5-11A-62R-A115-07,10592.4509116
normal,TCGA-BH-A0B3-11B-21R-A089-07,16390.1780219
normal,TCGA-E9-A1RB-11A-33R-A157-07,3458.22654458
normal,TCGA-BH-A0AZ-11A-22R-A12P-07,12213.4556751
normal,TCGA-BH-A208-11A-51R-A157-07,12101.86806
normal,TCGA-GI-A2C9-11A-22R-A21T-07,3940.84321434
normal,TCGA-BH-A0HK-11A-11R-A089-07,1929.41244567
normal,TCGA-BH-A0BA-11A-22R-A19E-07,5923.43369604
normal,TCGA-BH-A0HA-11A-31R-A12P-07,17933.5919092
normal,TCGA-E2-A1L7-11A-33R-A144-07,7989.63744024
normal,TCGA-E9-A1N5-11A-41R-A14D-07,22265.764161000006
normal,TCGA-BH-A1EO-11A-31R-A137-07,2517.84245451
normal,TCGA-BH-A1FB-11A-33R-A13Q-07,8408.65081996
normal,TCGA-A7-A0DB-11A-33R-A089-07,2030.75373456
normal,TCGA-E9-A1RI-11A-41R-A169-07,993.928093278
normal,TCGA-E9-A1RH-11A-34R-A169-07,1613.73959407
normal,TCGA-BH-A0DQ-11A-12R-A089-07,6595.88586826
normal,TCGA-BH-A18R-11A-42R-A12D-07,10725.0192455
normal,TCGA-BH-A0DK-11A-13R-A089-07,2556.58451995
