tissue,barcode,fpkm
cancer,TCGA-N9-A4PZ-01A-22R-A28V-07,2299.78965549
cancer,TCGA-NA-A4R1-01A-11R-A28V-07,574.138505173
cancer,TCGA-NA-A4QX-01A-11R-A28V-07,531.3541454130001
cancer,TCGA-N6-A4VD-01A-11R-A28V-07,1414.92881965
cancer,TCGA-NF-A4X2-01A-11R-A28V-07,0.0
cancer,TCGA-N7-A4Y5-01A-12R-A28V-07,0.0
cancer,TCGA-ND-A4WA-01A-12R-A28V-07,0.0
cancer,TCGA-QM-A5NM-01A-11R-A28V-07,1698.42797752
cancer,TCGA-N7-A4Y0-01A-12R-A28V-07,3455.60173775
cancer,TCGA-N5-A4RS-01A-11R-A28V-07,0.0
cancer,TCGA-N8-A4PL-01A-11R-A28V-07,0.0
cancer,TCGA-NF-A4WU-01A-11R-A28V-07,1306.66004626
cancer,TCGA-N9-A4Q4-01A-11R-A28V-07,0.0
cancer,TCGA-N5-A4RJ-01A-11R-A28V-07,0.0
cancer,TCGA-N8-A56S-01A-11R-A28V-07,0.0
cancer,TCGA-QN-A5NN-01A-11R-A28V-07,674.3408907840001
cancer,TCGA-NG-A4VW-01A-11R-A28V-07,2433.78359344
cancer,TCGA-N5-A59F-01A-11R-A28V-07,588.207094778
cancer,TCGA-N6-A4VC-01A-11R-A28V-07,618.014886743
cancer,TCGA-N5-A4RV-01A-21R-A28V-07,0.0
cancer,TCGA-NA-A4QV-01A-11R-A28V-07,536.9473469430001
cancer,TCGA-N5-A4RM-01A-11R-A28V-07,2934.20342245
cancer,TCGA-NF-A4WX-01A-11R-A28V-07,677.0950590680001
cancer,TCGA-N9-A4Q7-01A-11R-A28V-07,10131.5582843
cancer,TCGA-N6-A4VG-01A-31R-A28V-07,1810.18191121
cancer,TCGA-N5-A59E-01A-11R-A28V-07,0.0
cancer,TCGA-N5-A4RD-01A-11R-A28V-07,1080.45616859
cancer,TCGA-N5-A4RF-01A-11R-A28V-07,0.0
cancer,TCGA-N8-A4PO-01A-11R-A28V-07,1410.41469013
cancer,TCGA-N8-A4PN-01A-11R-A28V-07,0.0
cancer,TCGA-N8-A4PP-01A-11R-A28V-07,0.0
cancer,TCGA-N6-A4VF-01A-31R-A28V-07,4511.56780083
cancer,TCGA-N6-A4VE-01A-11R-A28V-07,0.0
cancer,TCGA-N8-A4PI-01A-21R-A28V-07,0.0
cancer,TCGA-N5-A4RT-01A-11R-A28V-07,0.0
cancer,TCGA-NG-A4VU-01A-11R-A28V-07,1366.5738763
cancer,TCGA-NA-A5I1-01A-21R-A28V-07,0.0
cancer,TCGA-N5-A4R8-01A-11R-A28V-07,0.0
cancer,TCGA-N5-A4RA-01A-11R-A28V-07,667.804605715
cancer,TCGA-NA-A4R0-01A-11R-A28V-07,617.727036306
cancer,TCGA-N5-A4RU-01A-31R-A28V-07,0.0
cancer,TCGA-N9-A4Q3-01A-11R-A28V-07,0.0
cancer,TCGA-ND-A4W6-01A-11R-A28V-07,0.0
cancer,TCGA-N6-A4V9-01A-11R-A28V-07,0.0
cancer,TCGA-NA-A4QY-01A-11R-A28V-07,705.082374774
cancer,TCGA-NA-A4QW-01A-11R-A28V-07,1699.60693757
cancer,TCGA-N8-A4PM-01A-11R-A28V-07,3565.21491115
cancer,TCGA-NF-A5CP-01A-12R-A28V-07,0.0
cancer,TCGA-N7-A4Y8-01A-11R-A28V-07,1540.37159924
cancer,TCGA-N9-A4Q1-01A-11R-A28V-07,0.0
cancer,TCGA-N7-A59B-01A-11R-A28V-07,671.524023772
cancer,TCGA-ND-A4WF-01A-11R-A28V-07,0.0
cancer,TCGA-N5-A4RO-01A-11R-A28V-07,0.0
cancer,TCGA-ND-A4WC-01A-21R-A28V-07,0.0
cancer,TCGA-N8-A4PQ-01A-11R-A28V-07,1019.90575561
cancer,TCGA-N5-A4RN-01A-12R-A28V-07,631.251759614
