tissue,barcode,fpkm
normal,TCGA-K1-A3PO-11A-12R-A21T-07,6664.85234575
normal,TCGA-FX-A2QS-11A-11R-A21T-07,3912.22749938
cancer,TCGA-DX-A23R-01A-11R-A26T-07,4599.62911657
cancer,TCGA-HB-A2OT-01A-11R-A21T-07,2501.58303301
cancer,TCGA-DX-A6YT-01A-21R-A355-07,18416.7589778
cancer,TCGA-DX-A3U9-01A-11R-A30C-07,14430.2766444
cancer,TCGA-HS-A5N7-01A-21R-A26T-07,75242.9271648
cancer,TCGA-DX-A6YV-01A-12R-A355-07,6955.22856146
cancer,TCGA-IF-A4AK-01A-21R-A24X-07,37269.17629890001
cancer,TCGA-DX-A7EF-01A-11R-A33J-07,6565.99680367
cancer,TCGA-DX-A2J1-01A-11R-A21T-07,21095.2980088
cancer,TCGA-JV-A5VF-01A-11R-A29R-07,43802.6689763
cancer,TCGA-DX-A3LS-01A-11R-A21T-07,4088.55921473
cancer,TCGA-DX-AB2J-01A-11R-A38C-07,22151.8232997
cancer,TCGA-X6-A8C6-01A-11R-A36F-07,16625.1039069
cancer,TCGA-FX-A8OO-01A-11R-A36F-07,31092.5717726
cancer,TCGA-FX-A2QS-01A-11R-A21T-07,10921.6011067
cancer,TCGA-WP-A9GB-01A-11R-A37L-07,75260.8388305
cancer,TCGA-DX-A8BG-01A-12R-A41I-07,22780.2337252
cancer,TCGA-SG-A6Z4-01A-22R-A33J-07,38533.159878300015
cancer,TCGA-PC-A5DL-01A-11R-A26T-07,48452.8429372
cancer,TCGA-DX-A1KW-01A-22R-A24X-07,2980.47757384
cancer,TCGA-MB-A8JL-01A-11R-A36F-07,5857.03457807
cancer,TCGA-DX-A7EN-01A-11R-A39D-07,142451.256047
cancer,TCGA-DX-A7ES-01A-31R-A39D-07,15495.643658
cancer,TCGA-PC-A5DO-01A-11R-A26T-07,53406.6930576
cancer,TCGA-DX-AB35-01A-21R-A41I-07,23460.5124819
cancer,TCGA-FX-A76Y-01A-11R-A355-07,28066.5572417
cancer,TCGA-DX-AB2S-01A-11R-A39D-07,21599.544446
cancer,TCGA-QQ-A5VA-01A-12R-A32Q-07,51470.5044542
cancer,TCGA-DX-A6YR-01A-33R-A355-07,25536.4413824
cancer,TCGA-DX-A1L2-01A-22R-A24X-07,1248.75592691
cancer,TCGA-IE-A4EK-01A-11R-A24X-07,6662.73248177
cancer,TCGA-QQ-A5V2-01A-11R-A32Q-07,65054.75441830001
cancer,TCGA-X6-A7WB-01A-11R-A355-07,29554.2304843
cancer,TCGA-X6-A8C7-01A-11R-A36F-07,23834.2197603
cancer,TCGA-PC-A5DN-01A-12R-A27Q-07,20614.2374181
cancer,TCGA-3B-A9HT-01A-11R-A39D-07,31006.46710340001
cancer,TCGA-DX-A8BN-01A-11R-A37L-07,42546.3583748
cancer,TCGA-DX-AB3B-01A-11R-A41I-07,31114.873367
cancer,TCGA-WK-A8XX-01A-11R-A37L-07,75488.9883724
cancer,TCGA-KD-A5QU-01A-11R-A27Q-07,51388.4150528
cancer,TCGA-Z4-AAPG-01A-11R-A39D-07,11853.5711423
cancer,TCGA-DX-A6BA-01A-11R-A30C-07,9761.29009114
cancer,TCGA-RN-A68Q-01A-11R-A30C-07,15957.2629039
cancer,TCGA-DX-AB36-01A-11R-A41I-07,10448.738489
