tissue,barcode,fpkm
cancer,TCGA-09-2053-01C-01R-1568-13,38776.2986899
cancer,TCGA-57-1584-01A-01R-1566-13,10260.3991588
cancer,TCGA-13-1405-01A-01R-1565-13,35832.0454307
cancer,TCGA-59-A5PD-01A-11R-A406-31,16883.0392284
cancer,TCGA-24-1842-01A-01R-1567-13,16747.3864109
cancer,TCGA-24-2281-01A-01R-1568-13,55792.7215859
cancer,TCGA-13-0795-01A-01R-1564-13,69910.3908079
cancer,TCGA-24-1616-01A-01R-1566-13,3359.61234553
cancer,TCGA-29-A5NZ-01A-11R-A406-31,17597.6030212
cancer,TCGA-25-1626-01A-01R-1566-13,13219.3456168
cancer,TCGA-24-1469-01A-01R-1566-13,28057.4801451
cancer,TCGA-09-0367-01A-01R-1564-13,14193.0166153
cancer,TCGA-13-0726-01A-01R-1564-13,137610.214034
cancer,TCGA-30-1853-01A-02R-1567-13,104385.733056
cancer,TCGA-61-2111-01A-01R-1568-13,10431.2559371
cancer,TCGA-24-1546-01A-01R-1566-13,23387.0916818
cancer,TCGA-30-1891-01A-01R-1568-13,2771.23554498
cancer,TCGA-25-1634-01A-01R-1566-13,16593.497245500002
cancer,TCGA-61-1725-01A-01R-1567-13,58521.6845508
cancer,TCGA-13-0800-01A-01R-1564-13,37273.559699
cancer,TCGA-13-0891-01A-01R-1564-13,72123.36701930001
cancer,TCGA-09-1666-01A-01R-1566-13,77471.761772
cancer,TCGA-13-1501-01A-01R-1565-13,20017.5522326
cancer,TCGA-20-1683-01A-01R-1566-13,20970.479355400006
cancer,TCGA-25-1312-01A-01R-1565-13,26841.741928400006
cancer,TCGA-29-1768-01A-01R-1567-13,4649.07827374
cancer,TCGA-24-2298-01A-01R-1569-13,23531.6403495
cancer,TCGA-24-2280-01A-01R-1568-13,63909.9330096
cancer,TCGA-23-1809-01A-01R-1566-13,35177.7237232
cancer,TCGA-29-1781-01A-01R-1567-13,47555.0436566
cancer,TCGA-61-2101-01A-01R-1568-13,14279.2303495
cancer,TCGA-13-0905-01B-01R-1565-13,80517.4541711
cancer,TCGA-61-2002-01A-01R-1568-13,25059.612641900007
cancer,TCGA-31-1959-01A-01R-1568-13,6752.834713400001
cancer,TCGA-24-1426-01A-01R-1565-13,40659.2215114
cancer,TCGA-24-2026-01A-01R-1567-13,31737.2537972
cancer,TCGA-23-1028-01A-01R-1564-13,26843.5477506
cancer,TCGA-36-1571-01A-01R-1566-13,23019.3746403
cancer,TCGA-24-1560-01A-01R-1566-13,15685.2934101
cancer,TCGA-13-0762-01A-01R-1564-13,85588.728853
cancer,TCGA-13-0916-01A-01R-1564-13,125073.9239
cancer,TCGA-61-2008-02A-01R-1568-13,47009.0645882
cancer,TCGA-61-1736-01B-01R-1568-13,26809.626255000006
cancer,TCGA-13-0923-01A-01R-1564-13,25135.6946668
cancer,TCGA-24-1544-01A-01R-1566-13,10383.4791924
cancer,TCGA-30-1718-01A-01R-1567-13,31855.817218
cancer,TCGA-04-1536-01A-01R-1566-13,29874.871459400005
cancer,TCGA-61-1733-01A-01R-1567-13,33164.8713028
cancer,TCGA-20-1686-01A-01R-1566-13,72565.76955610001
cancer,TCGA-61-1724-01A-01R-1568-13,26304.3377568
cancer,TCGA-13-0714-01A-01R-1564-13,35625.2226576
cancer,TCGA-29-1695-01A-01R-1567-13,15160.7165161
cancer,TCGA-09-2051-01A-01R-1568-13,35395.5568309
cancer,TCGA-09-2056-01B-01R-1568-13,57201.70625830001
cancer,TCGA-13-1410-01A-01R-1565-13,9155.4651077
cancer,TCGA-04-1655-01A-01R-1566-13,61438.7268344
cancer,TCGA-31-1951-01A-01R-1568-13,20488.6843923
cancer,TCGA-25-1628-01A-01R-1566-13,19184.1066744
cancer,TCGA-23-1110-01A-01R-1564-13,364295.10553
cancer,TCGA-24-1847-01A-01R-1566-13,25198.6417932
cancer,TCGA-13-0924-01A-01R-1564-13,6703.6709302
cancer,TCGA-04-1332-01A-01R-1564-13,16901.6768
cancer,TCGA-61-2088-01A-01R-1568-13,76394.2154974
cancer,TCGA-13-1408-01A-01R-1565-13,49976.7137486
cancer,TCGA-25-2409-01A-01R-1569-13,48209.0569372
cancer,TCGA-24-1434-01A-01R-1566-13,9194.54742905
cancer,TCGA-13-0730-01A-01R-1564-13,29208.2570858
cancer,TCGA-24-1850-01A-01R-1567-13,30076.4285015
cancer,TCGA-24-0968-01A-01R-1569-13,16311.9151363
cancer,TCGA-36-1580-01A-01R-1566-13,28668.8905738
cancer,TCGA-13-1505-01A-01R-1565-13,61435.95595419999
cancer,TCGA-24-2293-01A-01R-1568-13,29595.6883686
