tissue,barcode,fpkm
normal,TCGA-AF-2689-11A-01R-A32Z-07,2191.25972235
normal,TCGA-AG-3742-11A-01R-1660-07,730.721733857
normal,TCGA-AG-3732-11A-01R-1660-07,0.0
normal,TCGA-AH-6643-11A-01R-1830-07,3896.18080773
normal,TCGA-AG-3725-11A-01R-1736-07,1788.61759535
normal,TCGA-AF-5654-11A-11R-1660-07,0.0
normal,TCGA-AF-2691-11A-01R-A32Z-07,1093.03384935
normal,TCGA-AF-3400-11A-01R-A32Z-07,474.72391837099997
normal,TCGA-AF-2692-11A-01R-A32Z-07,471.64293988300005
normal,TCGA-AG-3731-11A-01R-1736-07,1567.83758875
cancer,TCGA-AG-3725-01A-11R-1736-07,614.72071701
cancer,TCGA-DY-A1DF-01A-11R-A155-07,871.965777087
cancer,TCGA-AG-4007-01A-01R-1119-07,0.0
cancer,TCGA-EI-6512-01A-11R-1736-07,1259.20716539
cancer,TCGA-AF-3911-01A-01R-1736-07,466.008414248
cancer,TCGA-DT-5265-01A-21R-1830-07,1384.40495506
cancer,TCGA-EI-6507-01A-11R-1736-07,0.0
cancer,TCGA-AF-A56L-01A-31R-A39D-07,1048.53044526
cancer,TCGA-AG-3742-01A-11R-1660-07,0.0
cancer,TCGA-AG-A00Y-01A-02R-A002-07,0.0
cancer,TCGA-EI-6884-01A-11R-1928-07,1254.88818162
cancer,TCGA-AH-6897-01A-11R-1928-07,0.0
cancer,TCGA-DC-4749-01A-01R-1736-07,640.3959183730001
cancer,TCGA-AG-3612-01A-01R-0826-07,1470.7623476
cancer,TCGA-AG-A023-01A-01R-A00A-07,1470.7623476
cancer,TCGA-AG-A032-01A-01R-A00A-07,0.0
cancer,TCGA-AG-4015-01A-01R-1119-07,0.0
cancer,TCGA-DC-6157-01A-11R-1660-07,0.0
cancer,TCGA-F5-6861-01A-11R-1928-07,0.0
cancer,TCGA-AG-3600-01A-01R-0826-07,1542.16272901
cancer,TCGA-AH-6547-01A-11R-1830-07,1359.56939718
cancer,TCGA-AG-3584-01A-01R-0821-07,0.0
cancer,TCGA-AG-3594-01A-02R-0821-07,0.0
cancer,TCGA-AG-3575-01A-01R-0821-07,4648.10729071
cancer,TCGA-AG-3582-01A-01R-0821-07,1834.38443561
cancer,TCGA-AG-3892-01A-01R-1119-07,0.0
cancer,TCGA-EI-6509-01A-11R-1736-07,1299.77699076
cancer,TCGA-DY-A1H8-01A-21R-A155-07,0.0
cancer,TCGA-AG-3894-01A-01R-1119-07,0.0
cancer,TCGA-AG-A025-01A-01R-A00A-07,1390.2095880000004
cancer,TCGA-AG-3599-01A-02R-0826-07,0.0
cancer,TCGA-G5-6572-02A-12R-1830-07,10378.781027
cancer,TCGA-AG-3591-01A-01R-1736-07,0.0
cancer,TCGA-F5-6814-01A-31R-1928-07,492.52992180800004
cancer,TCGA-AF-3913-01A-02R-1119-07,0.0
cancer,TCGA-AG-4001-01A-02R-1119-07,0.0
cancer,TCGA-AF-2692-01A-01R-0821-07,0.0
cancer,TCGA-EF-5831-01A-01R-1660-07,0.0
cancer,TCGA-AG-3999-01A-01R-1119-07,0.0
cancer,TCGA-CL-4957-01A-01R-1736-07,519.9490138
cancer,TCGA-F5-6811-01A-11R-1830-07,0.0
