tissue,barcode,fpkm
cancer,TCGA-NQ-A57I-01A-11R-A34F-07,1093.48444559
cancer,TCGA-3H-AB3M-01A-11R-A40A-07,0.0
cancer,TCGA-MQ-A6BL-01A-11R-A34F-07,1455.03011185
cancer,TCGA-MQ-A4LC-01A-31R-A34F-07,0.0
cancer,TCGA-MQ-A6BR-01A-11R-A34F-07,0.0
cancer,TCGA-TS-A7P7-01A-11R-A40A-07,0.0
cancer,TCGA-MQ-A4LI-01A-11R-A34F-07,0.0
cancer,TCGA-UT-A88D-01B-11R-A40A-07,774.684548452
cancer,TCGA-SH-A7BH-01A-11R-A34F-07,5369.47346943
cancer,TCGA-SC-A6LM-01A-11R-A34F-07,734.0583627780002
cancer,TCGA-UD-AABZ-01A-12R-A40A-07,0.0
cancer,TCGA-ZN-A9VW-01A-11R-A40A-07,0.0
cancer,TCGA-LK-A4O0-01A-11R-A34F-07,0.0
cancer,TCGA-LK-A4O7-01A-11R-A34F-07,0.0
cancer,TCGA-3U-A98D-01A-12R-A40A-07,0.0
cancer,TCGA-TS-A8AY-01A-21R-A40A-07,0.0
cancer,TCGA-3H-AB3X-01A-11R-A40A-07,0.0
cancer,TCGA-UD-AAC1-01A-11R-A40A-07,0.0
cancer,TCGA-TS-A7P6-01A-21R-A34F-07,0.0
cancer,TCGA-TS-A7P0-01A-11R-A34F-07,0.0
cancer,TCGA-TS-A8AF-01A-11R-A40A-07,562.034091302
cancer,TCGA-YS-AA4M-01A-11R-A40A-07,555.443386849
cancer,TCGA-3U-A98H-01A-11R-A40A-07,1525.53264926
cancer,TCGA-MQ-A6BQ-01A-11R-A34F-07,575.446337759
cancer,TCGA-UD-AAC7-01A-11R-A40A-07,0.0
cancer,TCGA-MQ-A4LM-01A-11R-A34F-07,601.3420752440001
cancer,TCGA-SH-A9CU-01A-11R-A40A-07,0.0
cancer,TCGA-SC-A6LP-01A-11R-A34F-07,0.0
cancer,TCGA-UD-AABY-01A-12R-A40A-07,0.0
cancer,TCGA-3U-A98J-01A-11R-A40A-07,0.0
cancer,TCGA-TS-A7P3-01A-12R-A34F-07,0.0
cancer,TCGA-ZN-A9VV-01A-11R-A40A-07,0.0
cancer,TCGA-TS-A8AV-01A-12R-A40A-07,0.0
cancer,TCGA-MQ-A6BS-01A-12R-A34F-07,0.0
cancer,TCGA-3U-A98F-01A-11R-A40A-07,550.144124007
cancer,TCGA-ZN-A9VP-01A-11R-A40A-07,0.0
cancer,TCGA-SH-A7BD-01A-11R-A34F-07,940.6098914539999
cancer,TCGA-TS-A7PB-01A-11R-A34F-07,715.4470381389999
cancer,TCGA-YS-A95C-01A-11R-A40A-07,894.3087976730002
cancer,TCGA-NQ-A638-01A-11R-A34F-07,0.0
cancer,TCGA-3U-A98I-01A-11R-A40A-07,0.0
cancer,TCGA-ZN-A9VU-01A-11R-A40A-07,0.0
cancer,TCGA-LK-A4O6-01A-11R-A34F-07,0.0
cancer,TCGA-LK-A4O2-01A-11R-A34F-07,0.0
cancer,TCGA-SH-A7BC-01A-11R-A34F-07,0.0
cancer,TCGA-TS-A7P8-01A-11R-A34F-07,0.0
cancer,TCGA-TS-A7OU-01B-11R-A40A-07,0.0
cancer,TCGA-MQ-A4LJ-01A-11R-A34F-07,0.0
cancer,TCGA-SC-A6LN-01A-11R-A34F-07,1314.43007626
cancer,TCGA-3U-A98G-01A-11R-A40A-07,0.0
cancer,TCGA-3H-AB3O-01A-11R-A40A-07,0.0
cancer,TCGA-LK-A4NW-01A-11R-A34F-07,0.0
cancer,TCGA-MQ-A4KX-01A-11R-A34F-07,0.0
cancer,TCGA-3H-AB3L-01A-11R-A40A-07,0.0
cancer,TCGA-UD-AAC4-01A-11R-A40A-07,0.0
cancer,TCGA-YS-A95B-01A-11R-A40A-07,0.0
cancer,TCGA-XT-AASU-01A-11R-A40A-07,0.0
cancer,TCGA-3H-AB3U-01A-21R-A40A-07,0.0
cancer,TCGA-3H-AB3K-01A-11R-A40A-07,890.705135628
cancer,TCGA-SC-A6LR-01A-11R-A34F-07,0.0
cancer,TCGA-UT-A88E-01B-11R-A40A-07,538.910990227
cancer,TCGA-UD-AAC5-01A-11R-A40A-07,0.0
cancer,TCGA-UD-AAC6-01A-11R-A40A-07,823.252605183
cancer,TCGA-LK-A4O5-01A-11R-A34F-07,0.0
cancer,TCGA-TS-A7OZ-01A-21R-A40A-07,0.0
cancer,TCGA-TS-A7OY-01A-11R-A34F-07,1274.17792429
cancer,TCGA-MQ-A4LP-01A-11R-A34F-07,0.0
cancer,TCGA-LK-A4NZ-01A-12R-A34F-07,0.0
cancer,TCGA-TS-A8AI-01A-11R-A40A-07,0.0
cancer,TCGA-SC-AA5Z-01A-21R-A40A-07,0.0
cancer,TCGA-3U-A98E-01A-11R-A40A-07,795.5968488
cancer,TCGA-3H-AB3T-01A-11R-A40A-07,0.0
cancer,TCGA-TS-A7P1-01A-41R-A40A-07,0.0
cancer,TCGA-3H-AB3S-01A-21R-A40A-07,709.6093884160001
cancer,TCGA-SH-A9CT-01A-11R-A40A-07,1287.00625614
cancer,TCGA-UT-A88C-01B-11R-A40A-07,584.577387085
cancer,TCGA-UT-A88G-01B-11R-A40A-07,568.539254935
cancer,TCGA-SC-A6LQ-01A-11R-A34F-07,0.0
cancer,TCGA-ZN-A9VO-01A-11R-A40A-07,1526.77660815
cancer,TCGA-MQ-A6BN-01A-12R-A34F-07,0.0
cancer,TCGA-TS-A8AS-01A-21R-A40A-07,0.0
cancer,TCGA-ZN-A9VS-01A-11R-A40A-07,0.0
cancer,TCGA-UT-A97Y-01A-21R-A40A-07,780.15290997
cancer,TCGA-LK-A4O4-01A-11R-A34F-07,0.0
cancer,TCGA-ZN-A9VQ-01A-11R-A40A-07,0.0
cancer,TCGA-MQ-A4LV-01A-11R-A34F-07,0.0
