tissue,barcode,fpkm
normal,TCGA-BK-A0CB-11A-33R-A104-07,9315.02620184
normal,TCGA-AX-A0IZ-11A-11R-A27V-07,1425.00890631
normal,TCGA-FL-A1YN-11A-11R-A32Y-07,9803.50107532
normal,TCGA-AX-A2HA-11A-11R-A18M-07,35829.9653166
normal,TCGA-AX-A0J0-11A-11R-A27V-07,6100.20935919
normal,TCGA-AJ-A3NC-11A-11R-A22K-07,22211.4631775
normal,TCGA-FL-A1YQ-11A-11R-A32Y-07,21461.637132
normal,TCGA-FL-A1YI-11A-11R-A16F-07,16941.3422964
normal,TCGA-E6-A1M0-11A-11R-A144-07,6106.18409901
normal,TCGA-FL-A1YH-11A-11R-A16F-07,101733.114911
normal,TCGA-FL-A1YF-11A-12R-A16F-07,18207.2512576
normal,TCGA-BK-A4ZD-11A-12R-A27V-07,19732.533508
normal,TCGA-FL-A1YT-11A-12R-A32Y-07,11853.906529
normal,TCGA-AJ-A3NE-11A-11R-A22K-07,9439.49519567
normal,TCGA-FL-A1YV-11A-12R-A32Y-07,28326.7490503
normal,TCGA-DI-A2QU-11A-11R-A18M-07,10842.4590697
normal,TCGA-AX-A1CF-11A-11R-A137-07,12544.092485100002
normal,TCGA-AX-A2HD-11A-11R-A32Y-07,18745.5706031
normal,TCGA-FL-A1YG-11A-12R-A16F-07,13908.0039958
normal,TCGA-BG-A3PP-11A-11R-A22K-07,17804.133170200002
normal,TCGA-FL-A1YU-11A-11R-A32Y-07,41081.2216382
normal,TCGA-FL-A3WE-11A-11R-A22K-07,85794.0609198
normal,TCGA-FL-A1YM-11A-12R-A17B-07,13875.6663211
normal,TCGA-BK-A13C-11A-11R-A118-07,11145.3210549
normal,TCGA-AX-A1CK-11A-11R-A137-07,13264.710564
normal,TCGA-BG-A2AD-11A-11R-A16F-07,6413.45628642
normal,TCGA-AJ-A3NH-11A-11R-A22K-07,30234.7912953
normal,TCGA-AJ-A2QL-11A-11R-A18M-07,27396.094903
normal,TCGA-DI-A2QY-11A-11R-A19W-07,23435.6441234
normal,TCGA-AX-A2H8-11A-11R-A17B-07,6041.09880338
normal,TCGA-BG-A3EW-11A-22R-A22K-07,7145.46013191
normal,TCGA-AX-A05Y-11A-11R-A27V-07,4152.81529731
normal,TCGA-AX-A1CI-11A-11R-A137-07,6781.80229302
normal,TCGA-AX-A2HC-11A-11R-A32Y-07,753.8590042430002
normal,TCGA-FL-A1YL-11A-11R-A16F-07,18394.4774523
cancer,TCGA-EO-A3KX-01A-11R-A22K-07,53963.64434090001
cancer,TCGA-EY-A1GM-01A-12R-A14D-07,22670.596236700007
cancer,TCGA-AP-A1E0-01A-11R-A137-07,16493.1586378
cancer,TCGA-D1-A0ZU-01A-11R-A10J-07,31926.5848182
cancer,TCGA-B5-A121-01A-31R-A118-07,13985.7431486
cancer,TCGA-BK-A0CA-01A-21R-A277-07,7385.95084717
cancer,TCGA-BG-A0M6-01A-31R-A104-07,6011.97103673
cancer,TCGA-D1-A1NU-01A-11R-A14D-07,21152.475953
cancer,TCGA-D1-A168-01A-31R-A12I-07,27817.5951198
cancer,TCGA-B5-A3FB-01A-11R-A19W-07,27727.2919396
cancer,TCGA-AX-A05T-01A-11R-A00V-07,7817.44697817
cancer,TCGA-D1-A2G0-01A-11R-A32Y-07,52543.5382737
cancer,TCGA-BK-A26L-01A-11R-A277-07,3674.50724858
cancer,TCGA-AP-A054-01A-11R-A16W-07,116839.517801
cancer,TCGA-EY-A1H0-01A-11R-A13S-07,43397.4486534
cancer,TCGA-DI-A2QU-01A-11R-A18M-07,95691.9642673
cancer,TCGA-D1-A3DG-01A-11R-A19W-07,40450.864124
cancer,TCGA-4E-A92E-01A-11R-A37O-07,20064.7805773
cancer,TCGA-BS-A0T9-01A-11R-A12I-07,16313.6612824
cancer,TCGA-AP-A0LM-01A-11R-A118-07,88757.1891377
cancer,TCGA-DI-A1NO-01A-31R-A157-07,120302.259427
cancer,TCGA-AJ-A2QN-01A-11R-A18M-07,39011.9766768
cancer,TCGA-BS-A0U9-01B-21R-A10J-07,46623.6135452
cancer,TCGA-A5-A0G3-01A-11R-A040-07,59981.2422297
cancer,TCGA-D1-A0ZN-01A-11R-A118-07,32027.9902547
cancer,TCGA-EO-A3AY-01A-12R-A19W-07,27818.8989677
cancer,TCGA-BG-A2L7-01A-11R-A18M-07,40777.6723964
cancer,TCGA-AJ-A2QO-01A-11R-A32Y-07,4701.76815216
cancer,TCGA-D1-A15Z-01A-11R-A118-07,13949.635378
cancer,TCGA-AP-A05J-01A-11R-A00V-07,158514.044061
cancer,TCGA-A5-A0GM-01A-11R-A040-07,75926.55708500001
cancer,TCGA-AP-A0LE-01A-11R-A104-07,319525.19290900003
cancer,TCGA-FI-A2CX-01A-11R-A17B-07,24024.7166285
cancer,TCGA-BG-A0MT-01A-11R-A104-07,45320.0642383
cancer,TCGA-BS-A0UL-01A-11R-A109-07,28941.1866851
cancer,TCGA-B5-A3F9-01A-21R-A22K-07,16201.6994935
cancer,TCGA-DF-A2KZ-01A-11R-A213-07,25857.0164451
cancer,TCGA-QS-A8F1-01A-21R-A37O-07,79838.0696094
cancer,TCGA-AX-A3G4-01A-11R-A213-07,87281.7955112
cancer,TCGA-AX-A1C9-01A-11R-A137-07,46222.59901780001
cancer,TCGA-AP-A1DQ-01A-11R-A137-07,12648.0080441
cancer,TCGA-D1-A160-01A-11R-A118-07,64653.1818602
cancer,TCGA-D1-A0ZP-01A-21R-A10J-07,10808.2826818
cancer,TCGA-AP-A052-01A-11R-A00V-07,22808.8315796
cancer,TCGA-EY-A1GC-01A-11R-A13S-07,27080.5516897
cancer,TCGA-BK-A139-02A-11R-A27V-07,32015.090129000004
cancer,TCGA-AX-A0J0-01A-11R-A109-07,46901.3403657
cancer,TCGA-D1-A15W-01A-11R-A118-07,27585.9025004
cancer,TCGA-QF-A5YS-01A-11R-A31O-07,75937.09251799999
cancer,TCGA-A5-A0GB-01A-11R-A040-07,6535.31055523
cancer,TCGA-BS-A0UJ-01A-12R-A104-07,173591.159067
cancer,TCGA-EO-A3AS-01A-11R-A19W-07,34789.3740601
cancer,TCGA-AJ-A3BF-01A-11R-A213-07,26742.7944883
cancer,TCGA-AJ-A3EM-01A-11R-A213-07,20184.0526835
cancer,TCGA-AJ-A8CW-01A-11R-A37O-07,28244.3799679
cancer,TCGA-BG-A0MC-01A-21R-A040-07,92612.6712205
cancer,TCGA-D1-A176-01A-11R-A12I-07,30125.2184831
cancer,TCGA-EO-A3B0-01A-12R-A19W-07,47019.3232004
cancer,TCGA-A5-A0GA-01A-11R-A040-07,18801.1646277
cancer,TCGA-FI-A2F4-01A-11R-A17B-07,22920.6395775
cancer,TCGA-A5-A2K5-01A-11R-A180-07,95802.8839146
cancer,TCGA-E6-A1LX-01A-11R-A14D-07,52996.19899480001
cancer,TCGA-AX-A2H8-01A-11R-A17B-07,25113.4500104
cancer,TCGA-AJ-A3NF-01A-11R-A22K-07,9080.03074239
cancer,TCGA-B5-A1MY-01A-11R-A144-07,16456.3211261
cancer,TCGA-BK-A4ZD-01A-11R-A27V-07,18638.0088642
cancer,TCGA-EO-A22U-01A-11R-A180-07,17048.1506072
cancer,TCGA-EY-A1GX-01A-12R-A13S-07,76080.9839807
cancer,TCGA-D1-A16E-01A-22R-A12I-07,8291.82239746
cancer,TCGA-AX-A2H4-01A-21R-A18M-07,19014.6060697
cancer,TCGA-AP-A0LV-01A-11R-A040-07,37746.1995868
cancer,TCGA-D1-A17T-01A-11R-A12I-07,48200.9624971
cancer,TCGA-EO-A22T-01A-21R-A18M-07,18911.0142226
cancer,TCGA-B5-A0K2-01A-12R-A104-07,3854.35175585
cancer,TCGA-AX-A2HH-01A-11R-A32Y-07,18871.2419763
cancer,TCGA-A5-A0G1-01A-11R-A118-07,52791.4085753
cancer,TCGA-A5-A0VO-01A-21R-A109-07,232784.473771
cancer,TCGA-AJ-A3NG-01A-11R-A22K-07,18535.1439145
cancer,TCGA-BG-A0MA-01A-11R-A17B-07,98253.4283428
cancer,TCGA-D1-A1NZ-01A-21R-A14D-07,50738.9534821
cancer,TCGA-A5-A0GH-01A-21R-A16W-07,37784.3270611
cancer,TCGA-B5-A0KB-01B-11R-A14D-07,49834.90504090001
cancer,TCGA-A5-AB3J-01A-11R-A40A-07,38739.1091451
cancer,TCGA-EY-A1GR-01A-11R-A13S-07,15113.7308245
cancer,TCGA-BK-A56F-01A-32R-A27V-07,45852.7729986
cancer,TCGA-AP-A1E4-01A-12R-A137-07,58983.45445519999
cancer,TCGA-BK-A139-01A-11R-A277-07,6482.36440352
cancer,TCGA-BG-A2AE-01A-11R-A16F-07,25762.041178
cancer,TCGA-AJ-A3BG-01A-11R-A19W-07,17694.4650559
cancer,TCGA-EY-A2OQ-01A-11R-A19W-07,4355.37901753
cancer,TCGA-B5-A1MS-01B-11R-A22K-07,22252.391329700004
cancer,TCGA-D1-A16D-01A-11R-A12I-07,17262.4880822
cancer,TCGA-AP-A05N-01A-11R-A00V-07,63508.46144400001
cancer,TCGA-EY-A4KR-01A-11R-A27V-07,17553.4884048
cancer,TCGA-BK-A0CB-01A-32R-A104-07,60235.8837207
cancer,TCGA-EY-A2OO-01A-11R-A19W-07,38342.9362726
