tissue,barcode,fpkm
cancer,TCGA-HT-8018-01A-11R-2404-07,0.0
cancer,TCGA-DU-7294-01A-11R-2027-07,0.0
cancer,TCGA-S9-A6UA-01A-12R-A33Z-07,465.354367351
cancer,TCGA-FG-A60K-01A-11R-A29R-07,553.993294465
cancer,TCGA-DB-A64X-01A-11R-A29R-07,0.0
cancer,TCGA-FG-A70Y-01A-12R-A34R-07,0.0
cancer,TCGA-HT-7470-01A-12R-2090-07,0.0
cancer,TCGA-QH-A65R-01A-21R-A31N-07,0.0
cancer,TCGA-TQ-A8XE-02A-11R-A36H-07,0.0
cancer,TCGA-QH-A6CX-01A-11R-A32Q-07,755.380861142
cancer,TCGA-IK-8125-01A-11R-2256-07,409.750504966
cancer,TCGA-TM-A84Q-01A-11R-A36H-07,0.0
cancer,TCGA-HT-7471-01A-11R-2256-07,0.0
cancer,TCGA-DU-A7TD-01A-12R-A34F-07,568.295638757
cancer,TCGA-HT-A61C-01A-11R-A29R-07,526.5548176469999
cancer,TCGA-HW-A5KJ-01A-12R-A27Q-07,0.0
cancer,TCGA-S9-A6U8-01A-21R-A33Z-07,0.0
cancer,TCGA-TQ-A7RK-02A-11R-A36H-07,497.51850209099996
cancer,TCGA-DU-7019-01A-11R-2027-07,0.0
cancer,TCGA-P5-A5F2-01A-11R-A28M-07,633.059640549
cancer,TCGA-CS-4942-01A-01R-1470-07,0.0
cancer,TCGA-DU-A6S2-01A-21R-A32Q-07,0.0
cancer,TCGA-HT-7468-01A-11R-2027-07,0.0
cancer,TCGA-TM-A84C-01A-11R-A36H-07,0.0
cancer,TCGA-FG-6692-01A-11R-1896-07,0.0
cancer,TCGA-DU-A5TS-01A-11R-A28M-07,0.0
cancer,TCGA-IK-7675-01A-11R-2090-07,0.0
cancer,TCGA-HT-A619-01A-11R-A29R-07,1228.5872598
cancer,TCGA-E1-A7YD-01A-11R-A34F-07,1183.89640433
cancer,TCGA-HT-A74O-01A-11R-A32Q-07,656.970871554
cancer,TCGA-P5-A5F4-01A-11R-A28M-07,0.0
cancer,TCGA-HT-7879-01A-11R-2403-07,0.0
cancer,TCGA-P5-A781-01A-11R-A32Q-07,0.0
cancer,TCGA-CS-6667-01A-12R-2027-07,475.830997201
cancer,TCGA-VM-A8C9-01A-11R-A36H-07,0.0
cancer,TCGA-DU-A7TG-01A-21R-A34R-07,0.0
cancer,TCGA-HT-7601-01A-11R-2090-07,0.0
cancer,TCGA-HW-7493-01A-11R-2027-07,0.0
cancer,TCGA-HW-7490-01A-11R-2027-07,0.0
cancer,TCGA-QH-A6CU-01A-11R-A31N-07,0.0
cancer,TCGA-FG-7636-01A-11R-2090-07,1781.80915399
cancer,TCGA-HW-A5KM-01A-11R-A27Q-07,0.0
cancer,TCGA-HT-7690-01A-11R-2256-07,0.0
cancer,TCGA-FG-6689-01A-11R-1896-07,0.0
cancer,TCGA-E1-5303-01A-01R-1470-07,0.0
cancer,TCGA-TM-A84F-01A-11R-A36H-07,0.0
cancer,TCGA-VM-A8C8-01A-11R-A36H-07,0.0
cancer,TCGA-TM-A84G-01A-11R-A36H-07,0.0
cancer,TCGA-DU-7290-01A-11R-2027-07,2564.47298798
cancer,TCGA-DB-5277-01A-01R-1470-07,473.495161353
cancer,TCGA-HT-7693-01A-11R-2256-07,970.996575052
cancer,TCGA-DU-7014-01A-11R-2027-07,0.0
cancer,TCGA-DH-A7UV-01A-12R-A34F-07,0.0
cancer,TCGA-DU-6405-01A-11R-1708-07,860.090756777
cancer,TCGA-HT-7467-01A-11R-2027-07,0.0
cancer,TCGA-DU-7304-01A-12R-2090-07,0.0
cancer,TCGA-P5-A737-01A-11R-A32Q-07,0.0
cancer,TCGA-FG-8187-01A-11R-2256-07,557.955383656
cancer,TCGA-DB-A4XC-01A-11R-A26U-07,0.0
cancer,TCGA-DB-A75O-01A-11R-A32Q-07,1623.57759382
cancer,TCGA-HT-7688-01A-11R-2256-07,0.0
cancer,TCGA-E1-A7YY-01A-11R-A34R-07,0.0
cancer,TCGA-P5-A733-01A-11R-A32Q-07,0.0
cancer,TCGA-CS-6290-01A-11R-1708-07,0.0
cancer,TCGA-DU-6396-01A-11R-1708-07,0.0
cancer,TCGA-P5-A5F6-01A-11R-A28M-07,9141.89175909
cancer,TCGA-DU-8161-01A-11R-2256-07,0.0
cancer,TCGA-DU-A5TT-01A-11R-A28M-07,4555.63743048
cancer,TCGA-HT-A5R9-01A-11R-A28M-07,0.0
cancer,TCGA-FG-A4MY-01A-11R-A26U-07,919.895922975
