tissue,barcode,fpkm
normal,TCGA-E8-A2JQ-11A-11R-A180-07,22873.9199697
normal,TCGA-ET-A2N5-11B-11R-A18C-07,12098.80611
normal,TCGA-EL-A3ZK-11A-11R-A23N-07,13366.0885008
normal,TCGA-EL-A3ZG-11A-13R-A23N-07,8215.33713074
normal,TCGA-ET-A3DP-11A-22R-A21D-07,2793.91150804
normal,TCGA-ET-A2MX-11C-11R-A23N-07,16320.455406
normal,TCGA-BJ-A3PU-11A-11R-A220-07,10381.7401658
normal,TCGA-EL-A3ZH-11A-11R-A23N-07,4794.16645825
normal,TCGA-EM-A1CU-11A-11R-A13Y-07,7845.31958694
normal,TCGA-EM-A1CW-11A-12R-A13Y-07,678.391073459
normal,TCGA-EL-A3T2-11A-11R-A22L-07,3372.51706336
normal,TCGA-EL-A3TA-11A-12R-A22L-07,5288.60383314
normal,TCGA-EM-A1YC-11A-11R-A14Y-07,22287.8751483
normal,TCGA-FY-A3TY-11A-12R-A22U-07,11492.0073089
normal,TCGA-EL-A3T1-11A-11R-A22L-07,10367.0350008
normal,TCGA-EL-A3MW-11A-11R-A20F-07,915.479290028
normal,TCGA-EL-A3T6-11A-11R-A220-07,5731.78087314
normal,TCGA-EL-A3GZ-11A-11R-A20F-07,2557.18374286
normal,TCGA-EL-A3H2-11A-11R-A20F-07,6269.94364575
normal,TCGA-EL-A3ZQ-11A-11R-A23N-07,54340.87476240001
normal,TCGA-EL-A3N3-11A-11R-A20F-07,8353.68753601
normal,TCGA-BJ-A2N8-11A-11R-A18C-07,4384.5143047
normal,TCGA-KS-A41J-11A-12R-A23N-07,17607.2786334
normal,TCGA-BJ-A28R-11A-11R-A16R-07,9094.34666692
normal,TCGA-GE-A2C6-11A-11R-A16R-07,8988.85638633
normal,TCGA-EL-A3T8-11A-11R-A22L-07,14296.0406222
normal,TCGA-EM-A1CV-11A-11R-A13Y-07,3910.25572095
normal,TCGA-EL-A3ZP-11A-11R-A23N-07,14452.2785761
