tissue,barcode,fpkm
normal,TCGA-KN-8426-11A-01R-2315-07,0.0
normal,TCGA-KN-8422-11A-01R-2315-07,0.0
normal,TCGA-KN-8434-11A-01R-2315-07,0.0
normal,TCGA-KL-8326-11A-01R-2315-07,0.0
normal,TCGA-KN-8435-11A-01R-2315-07,0.0
normal,TCGA-KN-8419-11A-01R-2315-07,507.27096842599997
normal,TCGA-KN-8423-11A-01R-2315-07,0.0
normal,TCGA-KN-8429-11A-01R-2315-07,950.723976308
normal,TCGA-KN-8432-11A-01R-2315-07,1124.54473509
normal,TCGA-KN-8424-11A-01R-2315-07,0.0
normal,TCGA-KL-8336-11A-01R-2315-07,0.0
normal,TCGA-KL-8339-11A-01R-2315-07,0.0
normal,TCGA-KN-8430-11A-01R-2315-07,1848.44591909
normal,TCGA-KN-8433-11A-01R-2315-07,0.0
normal,TCGA-KL-8324-11A-01R-2315-07,464.90577406
normal,TCGA-KN-8425-11A-01R-2315-07,1530.37351444
normal,TCGA-KO-8403-11A-01R-2315-07,1184.86594427
normal,TCGA-KL-8329-11A-01R-2315-07,414.845150751
normal,TCGA-KO-8415-11A-01R-2315-07,1249.56772766
normal,TCGA-KN-8437-11A-01R-2315-07,876.576303337
normal,TCGA-KN-8436-11A-01R-2315-07,0.0
normal,TCGA-KN-8428-11A-01R-2315-07,480.877428191
normal,TCGA-KN-8427-11A-01R-2315-07,1565.48573598
normal,TCGA-KN-8431-11A-01R-2315-07,0.0
cancer,TCGA-KL-8340-01A-11R-2315-07,0.0
cancer,TCGA-KL-8336-01A-11R-2315-07,1119.32477852
cancer,TCGA-KL-8325-01A-11R-2315-07,0.0
cancer,TCGA-KO-8405-01A-11R-2315-07,1302.32963982
cancer,TCGA-KL-8323-01A-21R-2315-07,2861.0936187
cancer,TCGA-KN-8432-01A-11R-2315-07,1522.03121153
cancer,TCGA-KL-8339-01A-11R-2315-07,0.0
cancer,TCGA-KN-8433-01A-11R-2315-07,11090.6755146
cancer,TCGA-KN-8437-01A-11R-2315-07,7266.514182899998
cancer,TCGA-KL-8343-01A-11R-2315-07,0.0
cancer,TCGA-KM-8442-01A-11R-2315-07,0.0
cancer,TCGA-KO-8413-01A-11R-2315-07,4651.50354038
cancer,TCGA-KL-8346-01A-11R-2315-07,0.0
cancer,TCGA-KL-8330-01A-11R-2315-07,4031.56818679
cancer,TCGA-KM-8639-01A-11R-2403-07,3071.06173624
cancer,TCGA-KO-8409-01A-11R-2315-07,1046.15259077
cancer,TCGA-KN-8431-01A-11R-2315-07,1318.34984786
cancer,TCGA-KL-8326-01A-11R-2315-07,0.0
cancer,TCGA-KL-8331-01A-11R-2315-07,612.379058963
cancer,TCGA-KL-8333-01A-11R-2315-07,467.15743112
cancer,TCGA-KL-8324-01A-11R-2315-07,1396.79825903
cancer,TCGA-KO-8414-01A-11R-2315-07,1127.89195021
cancer,TCGA-KN-8434-01A-11R-2315-07,0.0
cancer,TCGA-KL-8341-01A-11R-2315-07,2904.82466478
cancer,TCGA-KL-8334-01A-11R-2315-07,0.0
cancer,TCGA-KN-8435-01A-11R-2315-07,1487.95057623
cancer,TCGA-KO-8408-01A-11R-2315-07,3071.82384933
cancer,TCGA-KM-8440-01A-11R-2315-07,1144.80789551
cancer,TCGA-KN-8421-01A-11R-2315-07,0.0
cancer,TCGA-KM-8438-01A-11R-2315-07,0.0
cancer,TCGA-KO-8417-01A-11R-2315-07,0.0
cancer,TCGA-KO-8407-01A-11R-2315-07,0.0
cancer,TCGA-KN-8424-01A-11R-2315-07,0.0
cancer,TCGA-KN-8428-01A-11R-2315-07,40167.2734391
cancer,TCGA-KO-8403-01A-11R-2315-07,617.798973774
cancer,TCGA-KN-8429-01A-11R-2315-07,1056.35997368
cancer,TCGA-KL-8344-01A-11R-2315-07,0.0
cancer,TCGA-KL-8335-01A-11R-2315-07,1199.96376109
cancer,TCGA-KM-8441-01A-11R-2315-07,7095.94785898
cancer,TCGA-KN-8426-01A-11R-2315-07,0.0
cancer,TCGA-KN-8419-01A-11R-2315-07,0.0
cancer,TCGA-KL-8342-01A-11R-2315-07,0.0
cancer,TCGA-KL-8329-01A-11R-2315-07,0.0
cancer,TCGA-KO-8404-01A-11R-2315-07,5174.92732923
cancer,TCGA-KL-8337-01A-11R-2315-07,1124.90241472
cancer,TCGA-KM-8439-01A-11R-2315-07,26551.1024536
cancer,TCGA-KO-8411-01A-11R-2315-07,0.0
cancer,TCGA-KM-8476-01A-11R-2315-07,1040.40788151
cancer,TCGA-KN-8427-01A-11R-2315-07,27237.7581477
cancer,TCGA-KO-8415-01A-11R-2315-07,751.95461202
cancer,TCGA-KN-8423-01A-11R-2315-07,426.724564656
cancer,TCGA-KO-8416-01A-11R-2315-07,745.613462797
cancer,TCGA-KL-8338-01A-11R-2315-07,675.027330169
cancer,TCGA-KO-8410-01A-11R-2315-07,0.0
cancer,TCGA-KL-8332-01A-11R-2315-07,1573.26209603
cancer,TCGA-KL-8345-01A-11R-2315-07,0.0
cancer,TCGA-KO-8406-01A-11R-2315-07,1011.73639512
cancer,TCGA-KL-8328-01A-11R-2315-07,7492.99405056
cancer,TCGA-KL-8327-01A-11R-2315-07,0.0
cancer,TCGA-KN-8436-01A-11R-2315-07,0.0
cancer,TCGA-KM-8477-01A-11R-2315-07,680.569568672
cancer,TCGA-KM-8443-01A-11R-2315-07,0.0
cancer,TCGA-KN-8430-01A-11R-2315-07,2922.88693543
cancer,TCGA-KN-8418-01A-11R-2315-07,2480.84539272
cancer,TCGA-KN-8425-01A-11R-2315-07,998.032130147
