tissue,barcode,fpkm
normal,TCGA-DD-A1EH-11A-11R-A131-07,5101.02906885
normal,TCGA-DD-A114-11A-12R-A131-07,4238.93521339
normal,TCGA-DD-A11A-11A-11R-A131-07,1861.01909406
normal,TCGA-DD-A11C-11A-11R-A131-07,2581.53787374
normal,TCGA-BC-A10Y-11A-11R-A131-07,5225.82897325
normal,TCGA-DD-A3A6-11A-11R-A22L-07,0.0
normal,TCGA-ES-A2HT-11A-11R-A180-07,5945.62639722
normal,TCGA-BD-A3EP-11A-12R-A22L-07,2633.33219222
normal,TCGA-DD-A3A4-11A-11R-A22L-07,5103.20379134
normal,TCGA-DD-A1EJ-11A-11R-A155-07,3143.23691323
normal,TCGA-DD-A113-11A-12R-A131-07,1480.85842401
normal,TCGA-DD-A39X-11A-11R-A213-07,1119.28437434
normal,TCGA-BC-A10R-11A-11R-A131-07,5019.65697672
normal,TCGA-DD-A119-11A-11R-A131-07,0.0
normal,TCGA-DD-A39V-11A-11R-A213-07,4495.97160944
normal,TCGA-DD-A118-11A-11R-A131-07,3598.50733916
normal,TCGA-BD-A2L6-11A-21R-A213-07,19482.5436409
normal,TCGA-DD-A116-11A-12R-A26B-07,5683.14855523
normal,TCGA-FV-A23B-11A-11R-A16W-07,2621.33733641
normal,TCGA-DD-A1EE-11A-11R-A131-07,5166.64140753
normal,TCGA-BC-A10T-11A-11R-A131-07,4994.19009219
normal,TCGA-DD-A3A8-11A-11R-A22L-07,0.0
normal,TCGA-DD-A39W-11A-11R-A213-07,2208.82691411
normal,TCGA-BC-A110-11A-11R-A131-07,0.0
normal,TCGA-BC-A10W-11A-11R-A131-07,4846.96906907
normal,TCGA-FV-A3I0-11A-11R-A22L-07,5603.96760907
normal,TCGA-FV-A3R2-11A-11R-A22L-07,8249.69711826
normal,TCGA-DD-A1EB-11A-11R-A131-07,2714.54889626
normal,TCGA-EP-A3RK-11A-11R-A22L-07,0.0
normal,TCGA-DD-A11B-11A-11R-A131-07,1963.59494963
normal,TCGA-DD-A11D-11A-12R-A131-07,1169.95805115
normal,TCGA-FV-A2QR-11A-11R-A213-07,946.759903582
normal,TCGA-DD-A1EI-11A-11R-A131-07,944.6081765280001
normal,TCGA-BC-A10Z-11A-11R-A131-07,2095.6013328
normal,TCGA-DD-A1EG-11A-11R-A213-07,4017.88225462
normal,TCGA-DD-A3A3-11A-11R-A22L-07,3160.666142
normal,TCGA-FV-A3I1-11A-11R-A22L-07,2645.20348558
normal,TCGA-G3-A3CH-11A-11R-A22L-07,0.0
normal,TCGA-BC-A10X-11A-11R-A131-07,2530.88523617
normal,TCGA-DD-A3A5-11A-11R-A22L-07,0.0
normal,TCGA-EP-A12J-11A-11R-A131-07,1651.5003881
normal,TCGA-BC-A216-11A-11R-A155-07,5311.53479454
normal,TCGA-DD-A3A2-11A-11R-A213-07,0.0
normal,TCGA-BC-A10U-11A-11R-A131-07,0.0
normal,TCGA-DD-A1EC-11A-11R-A131-07,2292.06395775
normal,TCGA-DD-A39Z-11A-21R-A213-07,1513.20727308
normal,TCGA-EP-A26S-11A-12R-A16W-07,0.0
normal,TCGA-DD-A1EL-11A-11R-A155-07,6222.74631575
normal,TCGA-DD-A3A1-11A-11R-A213-07,1889.21635306
normal,TCGA-BC-A10Q-11A-11R-A131-07,1397.85066482
cancer,TCGA-DD-AAW0-01A-11R-A41C-07,8737.51280343
cancer,TCGA-2Y-A9H6-01A-11R-A39D-07,14229.7608333
cancer,TCGA-LG-A9QD-01A-11R-A38B-07,9430.20599761
cancer,TCGA-GJ-A3OU-01A-31R-A38B-07,14182.5530959
cancer,TCGA-UB-A7ME-01A-11R-A33J-07,12461.0397803
cancer,TCGA-DD-AAE4-01A-11R-A41C-07,21036.3661399
cancer,TCGA-G3-A3CH-01A-11R-A22L-07,14362.9407403
cancer,TCGA-BC-A5W4-01A-11R-A28V-07,7696.80736431
cancer,TCGA-ZP-A9CZ-01A-11R-A38B-07,47001.9829516
cancer,TCGA-DD-AA3A-01A-11R-A37K-07,103836.549452
cancer,TCGA-DD-A3A1-01A-11R-A213-07,24757.600583400006
cancer,TCGA-DD-AADD-01A-11R-A41C-07,5945.62639722
cancer,TCGA-MI-A75C-01A-11R-A32O-07,17872.8968937
cancer,TCGA-2Y-A9GY-01A-11R-A38B-07,32712.605308
cancer,TCGA-O8-A75V-01A-11R-A32O-07,7054.49953617
