tissue,barcode,fpkm
normal,TCGA-V5-A7RE-11A-11R-A354-31,3167.81834462
normal,TCGA-IC-A6RF-11A-21R-A336-31,10017.0690857
normal,TCGA-L5-A4OQ-11A-12R-A260-31,0.0
normal,TCGA-IC-A6RE-11A-12R-A336-31,0.0
normal,TCGA-L5-A43C-11A-11R-A24K-31,2324.73259763
normal,TCGA-L5-A4OF-11A-12R-A260-31,752.274501957
normal,TCGA-L5-A4OG-11A-12R-A260-31,1245.89943349
normal,TCGA-L5-A4OO-11A-12R-A260-31,0.0
normal,TCGA-L5-A4OR-11A-11R-A260-31,0.0
normal,TCGA-V5-AASX-11A-11R-A38D-31,1184.24878067
normal,TCGA-L5-A4OJ-11A-12R-A260-31,2060.74315206
cancer,TCGA-L5-A4OP-01A-11R-A260-31,331.027067752
cancer,TCGA-LN-A9FO-01A-11R-A38D-31,9971.87930037
cancer,TCGA-IG-A3I8-01A-11R-A24K-31,4367.31489058
cancer,TCGA-VR-A8EX-01A-11R-A36D-31,4916.62630936
cancer,TCGA-RE-A7BO-01A-11R-A336-31,4573.8030286
cancer,TCGA-VR-A8EZ-01A-11R-A36D-31,2676.609378300001
cancer,TCGA-LN-A49Y-01A-11R-A260-31,4948.73114533
cancer,TCGA-VR-A8EQ-01A-11R-A36D-31,0.0
cancer,TCGA-R6-A6XQ-01B-11R-A336-31,4655.81258802
cancer,TCGA-R6-A6Y0-01B-11R-A336-31,457.1733702
cancer,TCGA-VR-A8EP-01A-31R-A406-31,361.108147015
cancer,TCGA-IG-A50L-01A-11R-A260-31,0.0
cancer,TCGA-LN-A9FQ-01A-31R-A38D-31,0.0
cancer,TCGA-IG-A97I-01A-11R-A38D-31,6675.21562703
cancer,TCGA-VR-A8ER-01A-11R-A36D-31,468.022919082
cancer,TCGA-L5-A4OE-01A-11R-A260-31,1735.94233894
cancer,TCGA-IC-A6RF-01A-13R-A336-31,2846.051388300001
cancer,TCGA-JY-A939-01A-12R-A37I-31,2309.55149665
cancer,TCGA-JY-A93C-01A-11R-A38D-31,3196.87700637
cancer,TCGA-LN-A49X-01A-31R-A260-31,355.470369056
cancer,TCGA-L5-A8NT-01A-11R-A37I-31,1051.82204503
cancer,TCGA-KH-A6WC-01A-11R-A336-31,536.404427482
cancer,TCGA-VR-A8ET-01A-11R-A406-31,2224.70845752
cancer,TCGA-R6-A8W8-01B-11R-A37I-31,1490.49372418
cancer,TCGA-R6-A6L4-01A-11R-A31P-31,2861.0936187
cancer,TCGA-2H-A9GL-01A-12R-A37I-31,97303.1245686
cancer,TCGA-L5-A8NJ-01A-11R-A36D-31,553.993294465
cancer,TCGA-L5-A88V-01A-11R-A354-31,359.5418358390001
cancer,TCGA-LN-A9FP-01A-31R-A38D-31,431.05872981199997
cancer,TCGA-IG-A3QL-01A-11R-A24K-31,328.974314015
cancer,TCGA-LN-A5U5-01A-21R-A28J-31,380.58969709400003
cancer,TCGA-LN-A4A4-01A-11R-A260-31,2169.89833845
cancer,TCGA-L5-A4OO-01A-11R-A260-31,1763.64354648
cancer,TCGA-L5-A4OG-01A-11R-A260-31,2744.61704358
cancer,TCGA-2H-A9GM-01A-11R-A37I-31,3492.45542317
cancer,TCGA-LN-A4A9-01A-11R-A28J-31,1102.9188748
cancer,TCGA-R6-A8WC-01A-11R-A37I-31,4203.6765355
cancer,TCGA-LN-A7HW-01A-22R-A354-31,0.0
cancer,TCGA-L5-A8NV-01A-11R-A37I-31,3995.13492445
cancer,TCGA-L5-A8NF-01A-11R-A37I-31,1676.29031923
cancer,TCGA-IC-A6RE-01A-11R-A336-31,0.0
cancer,TCGA-L5-A4OS-01A-11R-A28J-31,3334.63878266
cancer,TCGA-LN-A49M-01A-21R-A260-31,755.2733183080002
cancer,TCGA-L5-A8NQ-01A-11R-A36D-31,0.0
cancer,TCGA-S8-A6BW-01A-11R-A31P-31,615.005771829
cancer,TCGA-2H-A9GO-01A-11R-A37I-31,3738.31286576
cancer,TCGA-VR-A8EW-01A-11R-A36D-31,1576.06648479
