tissue,barcode,fpkm
normal,TCGA-CV-6961-11A-01R-1915-07,0.0
normal,TCGA-CV-6933-11A-01R-1915-07,0.0
normal,TCGA-CV-7255-11A-01R-2016-07,0.0
normal,TCGA-CV-7178-11A-01R-2016-07,0.0
normal,TCGA-CV-7424-11A-01R-2081-07,0.0
normal,TCGA-CV-6938-11A-01R-1915-07,1063.13422601
normal,TCGA-CV-7245-11A-01R-2016-07,0.0
normal,TCGA-CV-7183-11A-01R-2016-07,921.653889472
normal,TCGA-HD-8635-11A-01R-2403-07,0.0
normal,TCGA-CV-7425-11A-01R-2081-07,723.644767126
normal,TCGA-CV-6962-11A-01R-1915-07,0.0
normal,TCGA-CV-6934-11A-01R-1915-07,952.088978428
normal,TCGA-CV-6939-11A-01R-1915-07,0.0
normal,TCGA-CV-7432-11A-01R-2132-07,0.0
normal,TCGA-CV-7238-11A-01R-2016-07,656.889523006
normal,TCGA-CV-7440-11A-01R-2187-07,0.0
normal,TCGA-H7-A6C5-11A-11R-A30B-07,0.0
normal,TCGA-WA-A7GZ-11A-11R-A34R-07,0.0
normal,TCGA-CV-7252-11A-01R-2016-07,0.0
normal,TCGA-CV-6955-11A-01R-2016-07,1100.63066137
normal,TCGA-CV-7423-11A-01R-2081-07,673.313845386
normal,TCGA-CV-6936-11A-01R-1915-07,0.0
normal,TCGA-CV-6943-11A-01R-1915-07,0.0
normal,TCGA-CV-7261-11A-01R-2016-07,0.0
normal,TCGA-CV-7406-11A-01R-2081-07,0.0
normal,TCGA-CV-7235-11A-01R-2016-07,0.0
normal,TCGA-CV-7242-11A-01R-2016-07,0.0
normal,TCGA-CV-7177-11A-01R-2016-07,0.0
normal,TCGA-CV-7103-11A-01R-2016-07,1267.48053704
normal,TCGA-H7-A6C4-11A-21R-A466-07,0.0
normal,TCGA-CV-6935-11A-01R-1915-07,0.0
normal,TCGA-CV-7250-11A-01R-2016-07,0.0
normal,TCGA-CV-7091-11A-01R-2016-07,0.0
normal,TCGA-HD-A6I0-11A-11R-A31N-07,4527.45021361
normal,TCGA-CV-6959-11A-01R-1915-07,0.0
normal,TCGA-HD-A6HZ-11A-11R-A31N-07,0.0
normal,TCGA-CV-7097-11A-01R-2016-07,0.0
normal,TCGA-CV-6960-11A-01R-2016-07,0.0
normal,TCGA-CV-7434-11A-01R-2132-07,986.433578988
normal,TCGA-CV-6956-11A-01R-2016-07,0.0
normal,TCGA-CV-7437-11A-01R-2132-07,0.0
normal,TCGA-CV-7438-11A-01R-2132-07,0.0
normal,TCGA-CV-7101-11A-01R-2016-07,0.0
normal,TCGA-CV-7416-11A-01R-2081-07,0.0
cancer,TCGA-D6-A6EQ-01A-11R-A31N-07,0.0
cancer,TCGA-CR-7402-01A-11R-2016-07,8480.39443421
cancer,TCGA-P3-A6T3-01A-11R-A34R-07,0.0
cancer,TCGA-CN-5355-01A-01R-1436-07,1587.70145285
cancer,TCGA-D6-6823-01A-11R-1915-07,6161.48639698
