tissue,barcode,fpkm
normal,TCGA-AA-3496-11A-01R-1839-07,1059.31305667
normal,TCGA-A6-2686-11A-01R-A32Z-07,0.0
normal,TCGA-AZ-6600-11A-01R-1774-07,780.15290997
normal,TCGA-A6-2680-11A-01R-A32Z-07,554.804412027
normal,TCGA-AA-3655-11A-01R-1723-07,0.0
normal,TCGA-AA-3518-11A-01R-1672-07,0.0
normal,TCGA-AA-3525-11A-01R-A32Z-07,1469.74367303
normal,TCGA-AA-3514-11A-01R-A32Z-07,649.5701956409999
normal,TCGA-AA-3712-11A-01R-1723-07,0.0
normal,TCGA-A6-2675-11A-01R-1723-07,0.0
normal,TCGA-AZ-6599-11A-01R-1774-07,596.406946352
normal,TCGA-AA-3697-11A-01R-1723-07,2383.21643657
normal,TCGA-A6-2684-11A-01R-A32Z-07,0.0
normal,TCGA-A6-5662-11A-01R-1653-07,1542.38691316
normal,TCGA-AA-3516-11A-01R-A32Z-07,685.14009916
normal,TCGA-AA-3660-11A-01R-1723-07,928.103531805
normal,TCGA-AA-3517-11A-01R-A32Z-07,476.72895289300004
normal,TCGA-A6-2682-11A-01R-A32Z-07,1145.54951151
normal,TCGA-AA-3520-11A-01R-A32Z-07,1423.15294316
normal,TCGA-AA-3511-11A-01R-1839-07,3825.74984697
normal,TCGA-F4-6704-11A-01R-1839-07,2134.82486431
normal,TCGA-A6-2683-11A-01R-A32Z-07,0.0
normal,TCGA-AZ-6601-11A-01R-1774-07,1408.10611488
normal,TCGA-A6-5667-11A-01R-1723-07,672.8868325469999
normal,TCGA-A6-2685-11A-01R-A32Z-07,0.0
normal,TCGA-AZ-6603-11A-02R-1839-07,2174.49369632
normal,TCGA-AA-3534-11A-01R-A32Z-07,1338.30468915
normal,TCGA-AA-3663-11A-01R-1723-07,0.0
normal,TCGA-AA-3662-11A-01R-1723-07,1529.05023427
normal,TCGA-A6-5665-11A-01R-1653-07,0.0
normal,TCGA-AA-3713-11A-01R-1723-07,852.489119042
normal,TCGA-AA-3527-11A-01R-A32Z-07,479.66001698
normal,TCGA-AZ-6598-11A-01R-1774-07,0.0
normal,TCGA-A6-2679-11A-01R-A32Z-07,2096.57744215
normal,TCGA-A6-5659-11A-01R-1653-07,0.0
normal,TCGA-AA-3489-11A-01R-1839-07,0.0
normal,TCGA-A6-2678-11A-01R-A32Z-07,0.0
normal,TCGA-AZ-6605-11A-01R-1839-07,859.1157551089999
normal,TCGA-AA-3522-11A-01R-A32Z-07,0.0
normal,TCGA-AA-3531-11A-01R-A32Z-07,1158.05278057
normal,TCGA-A6-2671-11A-01R-A32Z-07,596.876663794
cancer,TCGA-A6-3809-01A-01R-1022-07,1749.68330732
cancer,TCGA-A6-3810-01A-01R-A278-07,1106.13840446
cancer,TCGA-AA-3509-01A-01R-1410-07,0.0
cancer,TCGA-A6-2674-01A-02R-0821-07,1603.70005677
cancer,TCGA-A6-6781-01A-22R-1928-07,676.318177945
cancer,TCGA-G4-6306-01A-11R-1774-07,3198.37607785
cancer,TCGA-A6-2684-01A-01R-1410-07,0.0
cancer,TCGA-AA-3525-01A-02R-0826-07,1542.16272901
cancer,TCGA-AA-3560-01A-01R-0821-07,0.0
cancer,TCGA-AA-3534-01A-01R-0821-07,0.0
cancer,TCGA-AD-A5EJ-01A-11R-A28H-07,10319.7505923
cancer,TCGA-AA-3685-01A-02R-A32Z-07,0.0
cancer,TCGA-AA-3851-01A-01R-1022-07,0.0
cancer,TCGA-AA-3506-01A-01R-1410-07,0.0
cancer,TCGA-A6-2671-01A-01R-1410-07,0.0
cancer,TCGA-A6-6138-01A-11R-1774-07,636.172177455
cancer,TCGA-AA-3947-01A-01R-1022-07,3418.19573956
cancer,TCGA-CM-4743-01A-01R-1723-07,0.0
cancer,TCGA-A6-2674-01A-02R-A278-07,1466.29070973
cancer,TCGA-F4-6805-01A-11R-1839-07,0.0
cancer,TCGA-AA-3975-01A-01R-1022-07,0.0
cancer,TCGA-CM-6168-01A-11R-1653-07,0.0
cancer,TCGA-AY-A71X-01A-12R-A37K-07,1602.56966704
cancer,TCGA-AA-3989-01A-01R-1022-07,3095.12239662
cancer,TCGA-CM-5341-01A-01R-1410-07,1754.31209914
cancer,TCGA-A6-5659-01A-01R-A278-07,1361.19734548
cancer,TCGA-F4-6807-01A-11R-1839-07,0.0
cancer,TCGA-F4-6570-01A-11R-1774-07,630.05223133
cancer,TCGA-AA-3968-01A-01R-1022-07,1381.52077807
cancer,TCGA-A6-5666-01A-01R-1653-07,1485.38143295
cancer,TCGA-AA-3980-01A-02R-1022-07,0.0
cancer,TCGA-AA-3494-01A-01R-1410-07,2478.99055505
cancer,TCGA-A6-3808-01A-01R-1022-07,3271.68657897
cancer,TCGA-5M-AAT5-01A-21R-A41B-07,0.0
cancer,TCGA-CM-4750-01A-01R-1410-07,0.0
cancer,TCGA-DM-A28F-01A-11R-A32Y-07,491.48043244400003
cancer,TCGA-AA-3680-01A-01R-0905-07,1700.33326532
cancer,TCGA-AA-A01Z-01A-11R-A083-07,0.0
cancer,TCGA-F4-6463-01A-11R-1723-07,691.570823595
cancer,TCGA-DM-A1D9-01A-11R-A155-07,456.70108366
cancer,TCGA-AA-3870-01A-01R-1022-07,3250.63712488
cancer,TCGA-D5-6923-01A-11R-A32Z-07,1763.05742366
cancer,TCGA-AZ-4308-01A-01R-1410-07,0.0
cancer,TCGA-AA-A01F-01A-01R-A002-07,0.0
cancer,TCGA-AA-3492-01A-01R-1410-07,1540.81899152
cancer,TCGA-AA-3966-01A-01R-1113-07,3654.44761502
cancer,TCGA-AY-A8YK-01A-11R-A41B-07,0.0
cancer,TCGA-D5-6898-01A-11R-1928-07,1020.59249477
cancer,TCGA-DM-A1HB-01A-21R-A180-07,2386.70106301
cancer,TCGA-F4-6856-01A-11R-1928-07,1035.33173064
cancer,TCGA-D5-6534-01A-21R-1928-07,475.02147097
