tissue,barcode,fpkm
normal,TCGA-BT-A20Q-11A-11R-A14Y-07,3828.70867866
normal,TCGA-BT-A20N-11A-11R-A14Y-07,0.0
normal,TCGA-CU-A0YR-11A-13R-A10U-07,11580.9547339
normal,TCGA-BT-A2LB-11A-11R-A18C-07,4930.82666542
normal,TCGA-K4-A54R-11A-11R-A26T-07,7093.51778581
normal,TCGA-BT-A2LA-11A-11R-A18C-07,0.0
normal,TCGA-BT-A20U-11A-11R-A14Y-07,9462.01107686
normal,TCGA-GC-A3WC-11A-11R-A22U-07,11149.473559
normal,TCGA-GD-A2C5-11A-11R-A180-07,7532.51787969
normal,TCGA-K4-A3WV-11A-21R-A22U-07,13797.6754859
normal,TCGA-BT-A20R-11A-11R-A16R-07,538.145357366
normal,TCGA-BL-A13J-11A-13R-A10U-07,3117.20698254
normal,TCGA-GD-A3OP-11A-11R-A220-07,13587.5349766
normal,TCGA-K4-A5RI-11A-11R-A28M-07,27257.7326384
normal,TCGA-CU-A0YN-11A-11R-A10U-07,4091.49398857
normal,TCGA-GC-A3BM-11A-11R-A22U-07,2952.94918417
normal,TCGA-GC-A6I3-11A-11R-A31N-07,102396.624717
normal,TCGA-BT-A20W-11A-11R-A14Y-07,2861.87414837
normal,TCGA-GD-A3OQ-11A-21R-A220-07,4593.72376227
cancer,TCGA-E7-A97Q-01A-11R-A38B-07,55173.2756606
cancer,TCGA-E5-A4U1-01A-11R-A31N-07,409338.871986
cancer,TCGA-GC-A4ZW-01A-11R-A26T-07,14059.7152785
cancer,TCGA-DK-A6AV-01A-12R-A30C-07,49355.7772236
cancer,TCGA-DK-A6B5-01A-11R-A31N-07,39962.1262172
cancer,TCGA-DK-A3IV-01A-22R-A21D-07,26689.1300178
cancer,TCGA-BL-A13J-01A-11R-A10U-07,72407.3293366
cancer,TCGA-FD-A5C0-01A-11R-A28M-07,16580.888205000007
cancer,TCGA-DK-A3X2-01A-11R-A22U-07,10047.4036504
cancer,TCGA-E7-A97P-01A-11R-A38B-07,19021.3577052
cancer,TCGA-K4-A5RJ-01A-11R-A28M-07,55679.73322540001
cancer,TCGA-GU-A764-01A-11R-A352-07,41959.6756177
cancer,TCGA-FD-A5BV-01A-11R-A26T-07,34966.138694199995
cancer,TCGA-ZF-A9R4-01A-11R-A38B-07,27650.9004689
cancer,TCGA-BT-A20Q-01A-11R-A14Y-07,12916.0460237
cancer,TCGA-FJ-A3Z7-01A-12R-A23N-07,42888.40126080001
cancer,TCGA-C4-A0F6-01A-11R-A10U-07,16392.871559799998
cancer,TCGA-ZF-AA4U-01A-11R-A38B-07,17486.7708777
cancer,TCGA-5N-A9KM-01A-11R-A42T-07,24087.7040186
cancer,TCGA-DK-A1AE-01A-11R-A13Y-07,15132.7446204
cancer,TCGA-BT-A2LB-01A-11R-A18C-07,28418.9810374
cancer,TCGA-XF-AAN3-01A-11R-A42T-07,38320.1229639
cancer,TCGA-FJ-A3ZF-01A-11R-A23N-07,44598.452771
cancer,TCGA-XF-A9SH-01A-11R-A39I-07,42908.9220269
cancer,TCGA-CF-A3MF-01A-12R-A21D-07,195443.189812
cancer,TCGA-E5-A2PC-01A-11R-A206-07,47210.3534511
cancer,TCGA-K4-A3WS-01A-11R-A22U-07,140442.678956
cancer,TCGA-BT-A3PJ-01A-21R-A220-07,14801.126679700004
cancer,TCGA-UY-A8OD-01A-11R-A36F-07,19857.456557700007
cancer,TCGA-K4-A54R-01A-11R-A26T-07,21469.5050453
cancer,TCGA-XF-A8HF-01A-11R-A36F-07,45800.6345757
cancer,TCGA-FD-A5BX-01A-11R-A26T-07,17093.5950299
cancer,TCGA-FD-A3SJ-01A-12R-A22U-07,23256.4877224
cancer,TCGA-FD-A5BY-01A-31R-A28M-07,26710.7982096
cancer,TCGA-DK-AA6R-01A-11R-A42T-07,7351.31219252
cancer,TCGA-XF-A9T5-01A-11R-A42T-07,39757.4471175
cancer,TCGA-XF-AAN4-01A-11R-A42T-07,25142.520845
cancer,TCGA-XF-AAML-01A-11R-A42T-07,31927.1026586
cancer,TCGA-HQ-A2OF-01A-11R-A26T-07,8815.78642876
cancer,TCGA-DK-A6B6-01A-11R-A30C-07,23313.7337186
cancer,TCGA-DK-A1A5-01A-11R-A13Y-07,17229.574823599996
cancer,TCGA-ZF-AA53-01A-11R-A39I-07,12594.775687
cancer,TCGA-4Z-AA7Q-01A-11R-A39I-07,25922.7191896
cancer,TCGA-CU-A0YO-01A-11R-A10U-07,2819.40710688
cancer,TCGA-BT-A42E-01A-11R-A23W-07,28759.838381200007
cancer,TCGA-XF-A9SP-01A-11R-A39I-07,56908.6353747
cancer,TCGA-FD-A62P-01A-32R-A30C-07,12670.0582674
cancer,TCGA-4Z-AA82-01A-11R-A39I-07,17495.387273900003
cancer,TCGA-CF-A1HR-01A-11R-A13Y-07,36405.3370224
cancer,TCGA-BL-A13I-01B-04R-A277-07,20016.8475133
cancer,TCGA-CF-A3MH-01A-11R-A20F-07,38025.101107
cancer,TCGA-DK-A1AF-01A-11R-A13Y-07,7746.51289703
cancer,TCGA-XF-AAN7-01A-11R-A42T-07,14185.9146871
cancer,TCGA-4Z-AA89-01A-11R-A39I-07,20596.5391477
cancer,TCGA-E7-A5KF-01A-11R-A28M-07,16062.9023255
cancer,TCGA-CU-A72E-01A-12R-A33J-07,18912.6317467
cancer,TCGA-HQ-A5ND-01A-11R-A26T-07,14890.0047431
cancer,TCGA-BL-A0C8-01B-04R-A277-07,142569.93175999998
cancer,TCGA-XF-AAMW-01A-11R-A42T-07,13952.6372363
cancer,TCGA-E7-A4XJ-01A-11R-A26T-07,90458.1086443
cancer,TCGA-ZF-A9RN-01A-11R-A42T-07,14250.089063100002
cancer,TCGA-GU-A767-01A-11R-A32O-07,50400.9213288
cancer,TCGA-KQ-A41S-01A-12R-A33J-07,35612.914046800004
cancer,TCGA-E7-A8O7-01A-11R-A36F-07,25663.3080181
cancer,TCGA-G2-A2EF-01A-12R-A18C-07,16951.7067911
cancer,TCGA-E7-A85H-01A-11R-A352-07,74409.4795581
cancer,TCGA-FD-A3SQ-01A-21R-A22U-07,24805.3606038
cancer,TCGA-GV-A3QH-01A-11R-A220-07,17872.088245900002
cancer,TCGA-G2-AA3C-01A-21R-A39I-07,38365.6244005
cancer,TCGA-FD-A6TB-01A-12R-A33J-07,41383.609940699986
cancer,TCGA-CU-A3KJ-01A-11R-A21D-07,7539.72966299
cancer,TCGA-DK-AA6P-01A-11R-A39I-07,31528.643772900006
cancer,TCGA-GV-A3JX-01A-11R-A20F-07,20830.977449
cancer,TCGA-CU-A3QU-01A-11R-A22U-07,14560.2024662
cancer,TCGA-XF-A8HC-01A-11R-A36F-07,63000.3937525
cancer,TCGA-ZF-A9RC-01A-11R-A38B-07,48818.9026791
cancer,TCGA-XF-A9SY-01A-21R-A42T-07,20932.334216900006
cancer,TCGA-XF-A9T3-01A-11R-A42T-07,62727.0665104
cancer,TCGA-DK-A2I6-01A-12R-A18C-07,19378.869323
cancer,TCGA-DK-A3WW-01A-22R-A23N-07,13494.4025218
cancer,TCGA-GU-A42Q-01A-11R-A23W-07,9058.55020568
cancer,TCGA-FD-A3B8-01A-31R-A20F-07,6019.34768831
cancer,TCGA-FD-A6TI-01A-11R-A32O-07,6248.83435205
cancer,TCGA-BT-A3PH-01A-11R-A220-07,18232.4371851
cancer,TCGA-BT-A20R-01A-12R-A16R-07,9513.91718191
cancer,TCGA-ZF-AA5H-01A-11R-A39I-07,33091.3692414
cancer,TCGA-ZF-A9R2-01A-11R-A39I-07,17378.157393999998
cancer,TCGA-YC-A8S6-01A-31R-A38B-07,29369.830242400007
cancer,TCGA-4Z-AA80-01A-11R-A39I-07,11954.135965
cancer,TCGA-XF-A8HD-01A-11R-A36F-07,54239.3392952
cancer,TCGA-FD-A43P-01A-31R-A23W-07,77753.81761839999
cancer,TCGA-DK-A6B2-01A-11R-A30C-07,17461.8159197
cancer,TCGA-DK-A6AW-01A-11R-A30C-07,46220.4707897
cancer,TCGA-CF-A47Y-01A-11R-A23W-07,88153.83452080002
cancer,TCGA-4Z-AA7M-01A-11R-A39I-07,42435.0354969
cancer,TCGA-GC-A3OO-01A-11R-A22U-07,10571.7806285
cancer,TCGA-E5-A4TZ-01A-11R-A31N-07,15180.869806400002
cancer,TCGA-DK-AA6M-01A-11R-A39I-07,33673.5322188
cancer,TCGA-CF-A47X-01A-31R-A23W-07,53068.6606947
cancer,TCGA-CF-A5UA-01A-11R-A28M-07,88957.15526880002
cancer,TCGA-BT-A20X-01A-11R-A16R-07,6167.59831666
cancer,TCGA-K4-AAQO-01A-11R-A38B-07,10913.6349498
cancer,TCGA-XF-A9SW-01A-11R-A42T-07,22390.7123325
cancer,TCGA-GV-A40E-01A-12R-A23N-07,27260.1103607
cancer,TCGA-4Z-AA7Y-01A-11R-A39I-07,22254.0760958
cancer,TCGA-C4-A0F1-01A-11R-A034-07,7382.37296043
cancer,TCGA-XF-AAN8-01A-11R-A42T-07,16162.6719052
cancer,TCGA-FD-A3N6-01A-11R-A21D-07,8970.37980588
cancer,TCGA-GC-A3WC-01A-31R-A22U-07,44121.1751307
cancer,TCGA-PQ-A6FI-01A-11R-A31N-07,14247.2817169
cancer,TCGA-GV-A3QF-01A-31R-A22U-07,21842.291169
cancer,TCGA-DK-A1AC-01A-11R-A13Y-07,11963.8168165
cancer,TCGA-CF-A9FM-01A-11R-A38B-07,20318.3956087
cancer,TCGA-DK-AA6U-01A-11R-A39I-07,16643.5967922
cancer,TCGA-E7-A6MD-01A-41R-A352-07,49822.866598
cancer,TCGA-FD-A3B5-01A-11R-A20F-07,6784.43804984
cancer,TCGA-BT-A20P-01A-11R-A14Y-07,798189.540026
cancer,TCGA-UY-A9PD-01A-11R-A38B-07,43568.283949
cancer,TCGA-FT-A61P-01A-11R-A30C-07,8838.31859827
cancer,TCGA-DK-A1AA-01A-11R-A13Y-07,11144.3632239
cancer,TCGA-ZF-A9R7-01A-11R-A38B-07,77814.37935619999
cancer,TCGA-DK-A6B0-01A-11R-A31N-07,36534.3729523
cancer,TCGA-XF-A9T0-01A-11R-A39I-07,46558.0506144
cancer,TCGA-FD-A3NA-01A-11R-A21D-07,27310.538734
cancer,TCGA-BT-A42C-01A-11R-A23N-07,14988.8239581
cancer,TCGA-ZF-A9R0-01A-11R-A38B-07,54937.40079380001
cancer,TCGA-FD-A5BU-01A-31R-A26T-07,5951.70784257
cancer,TCGA-4Z-AA86-01A-11R-A39I-07,24759.8352255
cancer,TCGA-FD-A5C1-01A-11R-A28M-07,50422.7588164
cancer,TCGA-K4-A5RH-01A-11R-A30C-07,22950.6918533
cancer,TCGA-XF-AAME-01A-12R-A42T-07,28770.0426774
cancer,TCGA-4Z-AA84-01A-11R-A39I-07,28647.5081681
cancer,TCGA-HQ-A5NE-01A-12R-A28M-07,9808.88823753
cancer,TCGA-ZF-AA4N-01A-11R-A38B-07,10359.1476653
cancer,TCGA-XF-A9T4-01A-11R-A39I-07,6952.87802798
cancer,TCGA-CU-A5W6-01A-11R-A28M-07,69557.51118069999
cancer,TCGA-SY-A9G0-01A-12R-A38B-07,12130.895832
cancer,TCGA-CF-A47S-01A-11R-A23W-07,50457.7773383
cancer,TCGA-KQ-A41O-01A-12R-A352-07,82495.3467468
cancer,TCGA-GV-A3QI-01A-11R-A220-07,67967.43552300001
cancer,TCGA-DK-A3X1-01A-12R-A22U-07,108975.138703
cancer,TCGA-DK-AA6Q-01A-11R-A39I-07,29068.433211400006
cancer,TCGA-GU-A42P-01A-11R-A23W-07,34464.290784599994
cancer,TCGA-FD-A5BS-01A-21R-A26T-07,65377.2676954
cancer,TCGA-2F-A9KQ-01A-11R-A38B-07,39758.8844541
cancer,TCGA-BT-A20N-01A-11R-A14Y-07,20553.0130717
cancer,TCGA-UY-A9PA-01A-11R-A38B-07,3447.40360952
cancer,TCGA-ZF-A9RE-01A-11R-A38B-07,16129.5299434
cancer,TCGA-CF-A9FF-01A-11R-A38B-07,109458.121489
cancer,TCGA-FD-A6TC-01A-21R-A33J-07,23903.6826125
cancer,TCGA-XF-AAMH-01A-11R-A42T-07,39174.790297
cancer,TCGA-FD-A3SL-01A-21R-A22U-07,21111.920046
cancer,TCGA-XF-AAMR-01A-31R-A42T-07,19012.1899825
cancer,TCGA-FD-A3SN-01A-12R-A22U-07,30832.0108819
cancer,TCGA-DK-A2HX-01A-12R-A18C-07,7528.01473188
cancer,TCGA-BT-A3PK-01A-21R-A220-07,8821.4837057
cancer,TCGA-FD-A3B6-01A-21R-A20F-07,22360.8357416
cancer,TCGA-GV-A3JW-01A-11R-A20F-07,29828.134296900003
cancer,TCGA-KQ-A41N-01A-11R-A33J-07,113352.981183
cancer,TCGA-FT-A3EE-01A-11R-A206-07,6399.45247632
cancer,TCGA-ZF-A9RL-01A-11R-A38B-07,20362.810991
cancer,TCGA-G2-A2EC-01A-11R-A180-07,10142.683535200002
cancer,TCGA-DK-A3IK-01A-32R-A21D-07,46001.2320571
cancer,TCGA-E7-A6ME-01A-22R-A32O-07,63571.5103961
cancer,TCGA-FD-A6TK-01A-42R-A33J-07,21480.9231031
cancer,TCGA-GV-A3JV-01A-11R-A220-07,25353.1660823
