tissue,barcode,fpkm
normal,TCGA-DZ-6132-11A-01R-1965-07,7579.22836674
normal,TCGA-BQ-5890-11A-01R-1592-07,4124.57783227
normal,TCGA-BQ-7044-11A-01R-1965-07,14046.339956
normal,TCGA-GL-6846-11A-01R-1965-07,0.0
normal,TCGA-BQ-7061-11A-01R-1965-07,3463.34466844
normal,TCGA-DZ-6133-11A-01R-1965-07,2467.60893136
normal,TCGA-BQ-5878-11A-01R-1592-07,785.25248714
normal,TCGA-BQ-5894-11A-01R-1592-07,759.65747804
normal,TCGA-GL-A9DE-11A-11R-A37K-07,16556.9283197
normal,TCGA-A4-A4ZT-11A-11R-A26U-07,25635.5114498
normal,TCGA-BQ-5882-11A-01R-1592-07,2190.58818169
normal,TCGA-B9-4115-11A-01R-1758-07,757.5229605210001
normal,TCGA-GL-A59R-11A-11R-A26U-07,20824.7648103
normal,TCGA-BQ-7059-11A-01R-1965-07,4567.71650094
normal,TCGA-BQ-5887-11A-01R-1965-07,377.500088713
normal,TCGA-DZ-6131-11A-01R-1965-07,6526.04667592
normal,TCGA-BQ-7045-11A-01R-1965-07,552.696273501
normal,TCGA-BQ-5884-11A-01R-1592-07,1796.82290266
normal,TCGA-BQ-5891-11A-01R-1592-07,2683.11698467
normal,TCGA-P4-A5E8-11A-12R-A28H-07,9187.55742223
normal,TCGA-BQ-5879-11A-01R-1592-07,3848.40368215
normal,TCGA-A4-A57E-11A-11R-A26U-07,22807.5898772
normal,TCGA-BQ-7046-11A-01R-1965-07,6082.35508789
normal,TCGA-P4-A5ED-11A-11R-A28H-07,7069.11308732
normal,TCGA-BQ-5888-11A-01R-1592-07,10206.407582700003
normal,TCGA-BQ-5877-11A-01R-1592-07,1481.44490259
normal,TCGA-BQ-5875-11A-01R-1592-07,2722.66382317
normal,TCGA-DZ-6134-11A-01R-1965-07,4451.38640903
normal,TCGA-Y8-A8RY-11A-11R-A37K-07,9803.67950247
normal,TCGA-BQ-7055-11A-01R-1965-07,9662.94908858
normal,TCGA-GL-7966-11A-01R-2204-07,10698.5519176
normal,TCGA-BQ-7051-11A-02R-1965-07,11132.8820805
cancer,TCGA-2Z-A9JD-01A-11R-A42S-07,2126.57667939
cancer,TCGA-5P-A9KE-01A-11R-A42S-07,8163.92662263
cancer,TCGA-SX-A7SP-01A-11R-A355-07,32153.0090857
cancer,TCGA-UZ-A9PO-01A-11R-A38C-07,9534.98606425
cancer,TCGA-B3-4104-01A-02R-1351-07,47359.8072068
cancer,TCGA-BQ-5893-01A-11R-1592-07,1961.47130944
