tissue,barcode,fpkm
normal,TCGA-MY-A5BF-11A-11R-A26T-07,0.0
normal,TCGA-FU-A3EO-11A-13R-A213-07,0.0
normal,TCGA-HM-A3JJ-11A-12R-A21T-07,0.0
cancer,TCGA-IR-A3LK-01A-12R-A213-07,0.0
cancer,TCGA-VS-A958-01A-11R-A42T-07,0.0
cancer,TCGA-VS-A9V5-01A-11R-A42T-07,0.0
cancer,TCGA-IR-A3LC-01A-11R-A213-07,418.114737374
cancer,TCGA-LP-A7HU-01A-11R-A33Z-07,1344.57984737
cancer,TCGA-VS-A9UT-01A-11R-A42T-07,924.867466492
cancer,TCGA-EA-A3Y4-01A-51R-A24H-07,591.024931796
cancer,TCGA-EK-A2IR-01A-11R-A180-07,0.0
cancer,TCGA-C5-A7CG-01A-11R-A32P-07,1012.02590382
cancer,TCGA-C5-A1M7-01A-11R-A13Y-07,1171.69398243
cancer,TCGA-VS-A8QH-01A-11R-A37O-07,3095.12239662
cancer,TCGA-HM-A4S6-01A-11R-A26T-07,0.0
cancer,TCGA-MA-AA3X-01A-22R-A42S-07,0.0
cancer,TCGA-DG-A2KM-01A-11R-A180-07,2514.43547885
cancer,TCGA-EK-A2PG-01A-11R-A18M-07,0.0
cancer,TCGA-C5-A1BF-01B-11R-A13Y-07,0.0
cancer,TCGA-VS-A8EJ-01A-11R-A37O-07,736.8110816389999
cancer,TCGA-C5-A2LY-01A-31R-A18M-07,0.0
cancer,TCGA-EA-A3QE-01A-21R-A21T-07,3357.62011886
cancer,TCGA-C5-A902-01A-11R-A37O-07,588.663980004
cancer,TCGA-C5-A7CL-01A-11R-A32P-07,603.462608099
cancer,TCGA-C5-A8ZZ-01A-11R-A37O-07,1058.57323911
cancer,TCGA-VS-A9V1-01A-11R-A42T-07,0.0
cancer,TCGA-DS-A5RQ-01A-11R-A28H-07,2830.48674819
cancer,TCGA-C5-A3HE-01A-21R-A22U-07,1065.69702447
cancer,TCGA-HM-A6W2-01A-21R-A33Z-07,0.0
cancer,TCGA-FU-A5XV-01A-11R-A28H-07,0.0
cancer,TCGA-VS-A9V4-01A-12R-A42T-07,0.0
cancer,TCGA-JX-A3Q8-01A-11R-A21T-07,0.0
cancer,TCGA-EK-A2RO-01A-11R-A18M-07,769.2923126160001
cancer,TCGA-EA-A3HQ-01A-11R-A213-07,1257.78905525
cancer,TCGA-C5-A1MN-01A-11R-A14Y-07,0.0
cancer,TCGA-VS-A959-01A-11R-A42T-07,868.5395854289999
cancer,TCGA-C5-A7UC-01A-11R-A352-07,0.0
cancer,TCGA-EK-A2IP-01A-11R-A180-07,580.737798336
cancer,TCGA-UC-A7PI-01A-11R-A42S-07,0.0
cancer,TCGA-DG-A2KJ-01A-11R-A32Y-07,0.0
cancer,TCGA-ZJ-A8QQ-01A-11R-A37O-07,0.0
cancer,TCGA-C5-A7UE-01A-11R-A33Z-07,1636.34786792
cancer,TCGA-C5-A901-01A-11R-A37O-07,0.0
cancer,TCGA-EK-A2PK-01A-11R-A18M-07,634.95389441
cancer,TCGA-Q1-A73R-01A-11R-A33Z-07,355.494189359
cancer,TCGA-MA-AA42-01A-12R-A38B-07,1471.17021292
cancer,TCGA-EX-A1H6-01B-11R-A22U-07,0.0
cancer,TCGA-UC-A7PF-01A-11R-A352-07,716.8972686210001
cancer,TCGA-EA-A1QT-01A-11R-A14Y-07,6238.07803034
cancer,TCGA-EK-A2RA-01A-11R-A18M-07,1747.52195925
cancer,TCGA-VS-A94W-01A-12R-A37O-07,535.051920101
cancer,TCGA-MA-AA3W-01A-11R-A38B-07,683.639147912
cancer,TCGA-VS-A8EL-01A-11R-A37O-07,0.0
cancer,TCGA-EK-A2R8-01A-21R-A18M-07,0.0
cancer,TCGA-EA-A5ZE-01A-11R-A28H-07,580.737798336
cancer,TCGA-VS-A953-01A-11R-A38B-07,520.765660921
cancer,TCGA-C5-A1MK-01A-11R-A14Y-07,1039.38867316
cancer,TCGA-WL-A834-01A-11R-A352-07,704.333482182
cancer,TCGA-VS-A94Z-01A-11R-A38B-07,1180.60304613
cancer,TCGA-EA-A97N-01A-11R-A38B-07,0.0
cancer,TCGA-VS-A9UY-01A-11R-A42T-07,663.793767242
cancer,TCGA-C5-A0TN-01A-21R-A14Y-07,0.0
cancer,TCGA-ZJ-AAXN-01A-11R-A42T-07,0.0
cancer,TCGA-DS-A7WF-01A-11R-A352-07,0.0
cancer,TCGA-Q1-A5R1-01A-11R-A28H-07,0.0
cancer,TCGA-DS-A1OA-01A-11R-A14Y-07,518.475350645
cancer,TCGA-ZJ-AB0H-01A-11R-A42T-07,1709.09786978
cancer,TCGA-ZJ-AAXT-01A-11R-A42T-07,618.086891273
cancer,TCGA-EA-A410-01A-11R-A32Y-07,0.0
cancer,TCGA-VS-A9V2-01A-11R-A42T-07,0.0
cancer,TCGA-Q1-A5R2-01A-11R-A28H-07,1423.98061678
cancer,TCGA-C5-A7X5-01A-11R-A36F-07,553.761982025
cancer,TCGA-C5-A8YR-01A-12R-A37O-07,1509.90174692
cancer,TCGA-VS-A9U5-01A-11R-A42T-07,0.0
cancer,TCGA-HM-A3JJ-01A-21R-A21T-07,775.024074185
cancer,TCGA-IR-A3LI-01A-11R-A32Y-07,0.0
cancer,TCGA-JX-A3PZ-01A-11R-A32Y-07,0.0
cancer,TCGA-VS-A9UQ-01A-21R-A42T-07,0.0
cancer,TCGA-VS-A94Y-01A-11R-A38B-07,8807.96909812
cancer,TCGA-EK-A2RL-01A-11R-A18M-07,0.0
cancer,TCGA-JX-A5QV-01A-22R-A28H-07,3200.43423492
cancer,TCGA-FU-A3HY-01A-11R-A21T-07,0.0
cancer,TCGA-IR-A3LB-01A-11R-A24H-07,0.0
cancer,TCGA-EX-A3L1-01A-11R-A32Y-07,0.0
cancer,TCGA-EA-A411-01A-11R-A24H-07,1306.17746837
cancer,TCGA-JW-A5VK-01A-11R-A28H-07,1412.60545541
cancer,TCGA-RA-A741-01A-11R-A33Z-07,0.0
cancer,TCGA-C5-A1ML-01A-11R-A14Y-07,2880.04331585
cancer,TCGA-C5-A7CK-01A-11R-A32P-07,460.54690405400004
cancer,TCGA-DS-A0VK-01A-21R-A10U-07,341.555484664
cancer,TCGA-C5-A2LT-01A-11R-A18M-07,0.0
cancer,TCGA-EA-A44S-01A-12R-A26T-07,2235.58355997
cancer,TCGA-EA-A556-01A-11R-A26T-07,4071.85071432
cancer,TCGA-UC-A7PD-01A-11R-A352-07,0.0
cancer,TCGA-Q1-A6DW-01A-11R-A32P-07,540.228084297
cancer,TCGA-C5-A7UH-01A-11R-A352-07,1191.74206173
