tissue,barcode,fpkm
cancer,TCGA-OR-A5JV-01A-11R-A29S-07,0.0
cancer,TCGA-OR-A5JC-01A-11R-A29S-07,1864.36119761
cancer,TCGA-P6-A5OG-01A-22R-A29S-07,1224.75811793
cancer,TCGA-OR-A5KV-01A-11R-A29S-07,578.647446313
cancer,TCGA-OR-A5KX-01A-11R-A29S-07,0.0
cancer,TCGA-OR-A5JO-01A-11R-A29S-07,0.0
cancer,TCGA-OR-A5LM-01A-11R-A29S-07,2648.10638326
cancer,TCGA-OR-A5KO-01A-11R-A29S-07,1347.99638872
cancer,TCGA-OR-A5LS-01A-11R-A29S-07,1976.91067181
cancer,TCGA-OR-A5J5-01A-11R-A29S-07,0.0
cancer,TCGA-OR-A5K3-01A-11R-A29S-07,0.0
cancer,TCGA-OR-A5K9-01A-11R-A29S-07,0.0
cancer,TCGA-OR-A5LN-01A-11R-A29S-07,0.0
cancer,TCGA-OR-A5JT-01A-11R-A29S-07,0.0
cancer,TCGA-OR-A5JE-01A-11R-A29S-07,0.0
cancer,TCGA-OR-A5LE-01A-11R-A29S-07,0.0
cancer,TCGA-OR-A5LT-01A-11R-A29S-07,3691.74654683
cancer,TCGA-OR-A5J3-01A-11R-A29S-07,8463.68823835
cancer,TCGA-OR-A5LJ-01A-11R-A29S-07,0.0
cancer,TCGA-OR-A5K0-01A-11R-A29S-07,2378.23062812
cancer,TCGA-OR-A5J9-01A-11R-A29S-07,0.0
cancer,TCGA-OR-A5JY-01A-31R-A29S-07,1870.60641319
cancer,TCGA-OR-A5JX-01A-11R-A29S-07,0.0
cancer,TCGA-PK-A5HA-01A-11R-A29S-07,0.0
cancer,TCGA-OR-A5K4-01A-11R-A29S-07,2466.6954996
cancer,TCGA-OR-A5K6-01A-11R-A29S-07,0.0
cancer,TCGA-OR-A5KY-01A-11R-A29S-07,630.726404446
cancer,TCGA-OR-A5JB-01A-11R-A29S-07,684.697959189
cancer,TCGA-OR-A5KW-01A-11R-A29S-07,4613.07807635
cancer,TCGA-OR-A5L9-01A-11R-A29S-07,8501.6663266
cancer,TCGA-P6-A5OF-01A-11R-A29S-07,2180.00402211
cancer,TCGA-OR-A5KT-01A-11R-A29S-07,0.0
cancer,TCGA-OR-A5LA-01A-11R-A29S-07,0.0
cancer,TCGA-OR-A5L8-01A-11R-A29S-07,0.0
cancer,TCGA-OR-A5JW-01A-11R-A29S-07,0.0
cancer,TCGA-OR-A5K2-01A-11R-A29S-07,0.0
cancer,TCGA-OR-A5K8-01A-11R-A29S-07,4591.12054331
cancer,TCGA-OR-A5L5-01A-11R-A29S-07,747.2939551769998
cancer,TCGA-OR-A5LB-01A-11R-A29S-07,0.0
cancer,TCGA-OR-A5JP-01A-11R-A29S-07,658.9292991919999
cancer,TCGA-OR-A5LG-01A-11R-A29S-07,0.0
cancer,TCGA-OR-A5JZ-01A-11R-A29S-07,0.0
cancer,TCGA-OR-A5J7-01A-11R-A29S-07,0.0
cancer,TCGA-OR-A5JR-01A-11R-A29S-07,0.0
cancer,TCGA-OR-A5JQ-01A-11R-A29S-07,1160.33241203
cancer,TCGA-OR-A5J8-01A-11R-A29S-07,1159.82505199
cancer,TCGA-OR-A5JA-01A-11R-A29S-07,0.0
cancer,TCGA-OU-A5PI-01A-12R-A29S-07,0.0
cancer,TCGA-OR-A5JM-01A-11R-A29S-07,3201.97959186
cancer,TCGA-PK-A5H8-01A-11R-A29S-07,0.0
cancer,TCGA-OR-A5KZ-01A-11R-A29S-07,0.0
cancer,TCGA-OR-A5LK-01A-11R-A29S-07,0.0
cancer,TCGA-OR-A5J6-01A-31R-A29S-07,0.0
cancer,TCGA-OR-A5LR-01A-11R-A29S-07,1197.2556506
cancer,TCGA-OR-A5JL-01A-11R-A29S-07,668.814900126
cancer,TCGA-OR-A5J2-01A-11R-A29S-07,0.0
cancer,TCGA-OR-A5KU-01A-11R-A29S-07,1096.30911093
cancer,TCGA-PK-A5H9-01A-11R-A29S-07,1004.45702694
cancer,TCGA-OR-A5LD-01A-11R-A29S-07,4413.51063877
cancer,TCGA-OR-A5LO-01A-11R-A29S-07,0.0
cancer,TCGA-OR-A5JG-01A-11R-A29S-07,1568.61022702
cancer,TCGA-OR-A5LL-01A-11R-A29S-07,0.0
cancer,TCGA-OR-A5JJ-01A-11R-A29S-07,1899.17892165
cancer,TCGA-OR-A5L4-01A-11R-A29S-07,0.0
cancer,TCGA-OR-A5JK-01A-11R-A29S-07,0.0
cancer,TCGA-OR-A5LC-01A-11R-A29S-07,0.0
cancer,TCGA-OR-A5LH-01A-11R-A29S-07,652.7672927030001
cancer,TCGA-PA-A5YG-01A-11R-A29S-07,1992.37848816
cancer,TCGA-OR-A5K5-01A-11R-A29S-07,0.0
cancer,TCGA-OR-A5L6-01A-11R-A29S-07,0.0
cancer,TCGA-OR-A5LP-01A-11R-A29S-07,0.0
cancer,TCGA-OR-A5JF-01A-11R-A29S-07,2713.57533903
cancer,TCGA-OR-A5JS-01A-11R-A29S-07,543.660564439
cancer,TCGA-PK-A5HB-01A-11R-A29S-07,0.0
cancer,TCGA-OR-A5JD-01A-11R-A29S-07,0.0
cancer,TCGA-OR-A5JI-01A-11R-A29S-07,1357.82948242
cancer,TCGA-OR-A5K1-01A-11R-A29S-07,1242.10718516
cancer,TCGA-OR-A5J1-01A-11R-A29S-07,0.0
cancer,TCGA-OR-A5L3-01A-11R-A29S-07,0.0
