tissue,barcode,fpkm
normal,TCGA-BR-7704-11A-01R-2055-13,366.092042495
normal,TCGA-BR-6453-11A-01R-1802-13,2233.38750539
normal,TCGA-HU-A4GY-11A-11R-A36D-31,0.0
normal,TCGA-CG-5728-11A-01R-1602-13,12930.1109034
normal,TCGA-HU-A4GH-11A-11R-A36D-31,577.136617472
normal,TCGA-HU-A4GC-11A-11R-A251-31,0.0
normal,TCGA-IN-7806-11A-01R-2055-13,0.0
normal,TCGA-BR-7703-11A-01R-2055-13,2756.34211351
normal,TCGA-IN-AB1X-11A-21R-A39E-31,0.0
normal,TCGA-CG-5720-11A-01R-1602-13,1070.42772151
normal,TCGA-HU-A4GP-11A-21R-A251-31,0.0
normal,TCGA-BR-7716-11A-01R-2055-13,1087.09831717
normal,TCGA-BR-7715-11A-01R-2055-13,3038.39621294
normal,TCGA-HU-A4GN-11A-12R-A251-31,0.0
normal,TCGA-HU-8238-11A-01R-2343-13,0.0
normal,TCGA-IN-AB1V-11A-11R-A414-31,0.0
normal,TCGA-BR-6802-11A-01R-1884-13,0.0
normal,TCGA-CG-5730-11A-01R-1602-13,7933.75840648
normal,TCGA-BR-6454-11A-01R-1802-13,1584.77663564
normal,TCGA-IP-7968-11A-01R-2203-13,0.0
normal,TCGA-CG-5721-11A-01R-1602-13,0.0
normal,TCGA-BR-7851-11A-01R-2203-13,4525.19743059
normal,TCGA-BR-8060-11A-01R-2343-13,794.286538074
normal,TCGA-CG-5722-11A-02R-1602-13,0.0
normal,TCGA-CG-5734-11A-01R-1602-13,820.8323979260001
normal,TCGA-IN-8663-11A-01R-2402-13,0.0
normal,TCGA-FP-7829-11A-01R-2055-13,0.0
normal,TCGA-BR-7717-11A-01R-2055-13,15671.2743347
normal,TCGA-CG-5733-11A-01R-1602-13,5485.13505545
normal,TCGA-BR-6457-11A-01R-1802-13,2032.58229418
normal,TCGA-FP-7735-11A-01R-2055-13,0.0
normal,TCGA-HU-A4HB-11A-11R-A251-31,0.0
cancer,TCGA-R5-A7O7-01A-11R-A33Y-31,18381.001397
cancer,TCGA-BR-A4PF-01A-11R-A251-31,1251.77909103
cancer,TCGA-VQ-A8PQ-01A-11R-A414-31,2076.0656618000007
cancer,TCGA-BR-8367-01A-11R-2343-13,432.781839435
cancer,TCGA-BR-A44T-01A-32R-A24K-31,4565.43871583
cancer,TCGA-BR-7197-01A-11R-2203-13,1571.55321057
cancer,TCGA-CG-5724-01A-11R-1602-13,1945.85149326
cancer,TCGA-RD-A7BS-01A-11R-A32D-31,6918.86506397
cancer,TCGA-IN-8462-01A-11R-2343-13,1345.77366509
cancer,TCGA-VQ-A8P3-01A-11R-A36D-31,2763.32940296
cancer,TCGA-IN-AB1X-01A-11R-A39E-31,1070.42772151
cancer,TCGA-CG-5716-01A-21R-1802-13,2335.30731671
cancer,TCGA-D7-6522-01A-11R-1802-13,1294.70159556
cancer,TCGA-BR-8295-01A-11R-2343-13,1893.47364604
cancer,TCGA-HU-A4H4-01A-21R-A251-31,9077.86555389
cancer,TCGA-D7-8572-01A-11R-2343-13,1639.00201987
cancer,TCGA-FP-7829-01A-11R-2055-13,635.258027517
cancer,TCGA-VQ-A8PO-01A-11R-A414-31,5201.41166313
cancer,TCGA-CG-5732-01A-11R-1602-13,3769.5687739
cancer,TCGA-HF-7132-01A-11R-2055-13,1945.25690441
cancer,TCGA-BR-8296-01A-11R-2343-13,6234.55530617
cancer,TCGA-CD-8535-01A-11R-2343-13,1147.69736521
cancer,TCGA-VQ-AA64-01A-11R-A414-31,3328.88976987
cancer,TCGA-D7-A4YU-01A-21R-A251-31,3445.05473589
cancer,TCGA-VQ-A94U-01A-12R-A414-31,23900.3531382
cancer,TCGA-HU-8604-01A-11R-2402-13,3979.27725051
cancer,TCGA-F1-6874-01A-11R-1884-13,960.709849293
cancer,TCGA-CG-5726-01A-11R-1602-13,610.898179157
cancer,TCGA-BR-6802-01A-11R-1884-13,0.0
cancer,TCGA-BR-A4J5-01A-21R-A251-31,417.982964686
cancer,TCGA-VQ-AA6D-01A-11R-A414-31,8530.44651051
cancer,TCGA-BR-4368-01A-01R-1157-13,0.0
cancer,TCGA-CG-4305-01A-01R-1157-13,509.756874008
cancer,TCGA-HU-A4HB-01A-12R-A251-31,6203.01784116
cancer,TCGA-IN-A6RL-01A-11R-A32D-31,0.0
cancer,TCGA-RD-A8N0-01A-12R-A36D-31,6823.53984777
cancer,TCGA-VQ-A8PB-01A-11R-A39E-31,1303.7699159
cancer,TCGA-HU-A4GQ-01A-11R-A36D-31,2041.38135173
cancer,TCGA-RD-A8NB-01A-12R-A39E-31,1677.74819348
cancer,TCGA-RD-A8N5-01A-12R-A36D-31,3023.84848826
cancer,TCGA-BR-8682-01A-11R-2402-13,543.549158586
cancer,TCGA-D7-A6EZ-01A-11R-A31P-31,0.0
cancer,TCGA-BR-4187-01A-01R-1131-13,2443.59271663
