tissue,barcode,fpkm
normal,TCGA-HV-A5A3-11A-11R-A26U-07,1493.74624463
normal,TCGA-H6-A45N-11A-12R-A26U-07,4099.08807588
normal,TCGA-YB-A89D-11A-11R-A36G-07,1347.14062666
normal,TCGA-H6-8124-11A-01R-2404-07,996.158067374
cancer,TCGA-IB-7886-01A-11R-2156-07,1019.51374802
cancer,TCGA-Z5-AAPL-01A-12R-A41B-07,3893.89297402
cancer,TCGA-3A-A9IU-01A-11R-A39D-07,601.5466365569999
cancer,TCGA-3A-A9J0-01A-11R-A41B-07,0.0
cancer,TCGA-LB-A9Q5-01A-11R-A39D-07,1254.73977952
cancer,TCGA-L1-A7W4-01A-12R-A36G-07,2923.85349857
cancer,TCGA-LB-A8F3-01A-11R-A36G-07,0.0
cancer,TCGA-IB-AAUS-01A-12R-A38C-07,2651.19429675
cancer,TCGA-FB-AAPS-01A-12R-A39D-07,1828.06333143
cancer,TCGA-HZ-8317-01A-11R-2404-07,640.086846983
cancer,TCGA-HZ-A49H-01A-11R-A26U-07,0.0
cancer,TCGA-HZ-8636-01A-21R-2404-07,1261.9028990999998
cancer,TCGA-IB-7649-01A-11R-2156-07,0.0
cancer,TCGA-OE-A75W-01A-12R-A32O-07,0.0
cancer,TCGA-HZ-7926-01A-11R-2156-07,400.289729706
cancer,TCGA-HZ-A4BH-01A-11R-A26U-07,2571.82876635
cancer,TCGA-HZ-7918-01A-11R-2156-07,3321.53174651
cancer,TCGA-FB-A545-01A-11R-A26U-07,3110.85210387
cancer,TCGA-2J-AAB9-01A-11R-A41B-07,0.0
cancer,TCGA-HZ-A9TJ-01A-11R-A41I-07,0.0
cancer,TCGA-HV-A5A4-01A-11R-A26U-07,2163.85035532
cancer,TCGA-S4-A8RM-01A-11R-A37L-07,0.0
cancer,TCGA-HV-AA8V-01A-11R-A41B-07,2608.82212333
cancer,TCGA-YY-A8LH-01A-11R-A36G-07,0.0
cancer,TCGA-FB-A4P5-01A-11R-A26U-07,1959.02503242
cancer,TCGA-HV-A5A5-01A-11R-A26U-07,6916.60989283
cancer,TCGA-3A-A9I7-01A-21R-A38C-07,1129.69331086
cancer,TCGA-2J-AABT-01A-11R-A41B-07,0.0
cancer,TCGA-HZ-8005-01A-11R-2204-07,8718.22479507
cancer,TCGA-FB-A5VM-01A-11R-A32O-07,0.0
cancer,TCGA-2L-AAQA-01A-21R-A38C-07,0.0
cancer,TCGA-3A-A9I5-01A-11R-A38C-07,4211.0174534
cancer,TCGA-2J-AABE-01A-12R-A41B-07,0.0
cancer,TCGA-IB-A5SP-01A-11R-A32O-07,0.0
