tissue,barcode,fpkm
normal,TCGA-P8-A5KD-11A-11R-A35K-07,813.781222242
normal,TCGA-SQ-A6I4-11A-11R-A35L-07,0.0
normal,TCGA-P8-A5KC-11A-11R-A35K-07,0.0
cancer,TCGA-QR-A70K-01A-12R-A35K-07,0.0
cancer,TCGA-W2-A7HB-01A-11R-A35L-07,0.0
cancer,TCGA-QR-A70C-01A-21R-A35K-07,0.0
cancer,TCGA-QR-A6GT-01A-11R-A35K-07,0.0
cancer,TCGA-QT-A5XM-01A-11R-A35K-07,621.199038384
cancer,TCGA-WB-A81N-01A-11R-A35L-07,589.97328601
cancer,TCGA-QT-A5XJ-01A-11R-A35K-07,2166.38344814
cancer,TCGA-QT-A5XP-01A-11R-A35K-07,0.0
cancer,TCGA-QR-A70H-01A-12R-A35K-07,0.0
cancer,TCGA-QR-A6H5-01A-11R-A35K-07,2142.58472851
cancer,TCGA-RW-A685-01A-11R-A35K-07,0.0
cancer,TCGA-SP-A6QC-01A-11R-A35L-07,0.0
cancer,TCGA-RW-A68C-01A-11R-A35K-07,0.0
cancer,TCGA-QR-A70V-01A-11R-A35K-07,0.0
cancer,TCGA-WB-A822-01A-11R-A35L-07,0.0
cancer,TCGA-QR-A6GW-01A-11R-A35K-07,0.0
cancer,TCGA-QR-A7IP-01A-11R-A35K-07,797.990341125
cancer,TCGA-TT-A6YP-01A-21R-A35L-07,1238.91634465
cancer,TCGA-QR-A6H1-01A-11R-A35K-07,804.769385285
cancer,TCGA-QR-A70O-01A-11R-A35K-07,11736.8136898
cancer,TCGA-S7-A7X1-01A-11R-A35L-07,1147.28369113
cancer,TCGA-RT-A6YA-01A-12R-A35K-07,3012.94322749
cancer,TCGA-QR-A702-01A-11R-A35K-07,0.0
cancer,TCGA-W2-A7H5-01B-11R-A35L-07,0.0
cancer,TCGA-RW-A67W-01A-11R-A35K-07,3858.21075476
cancer,TCGA-WB-A80O-01A-11R-A35L-07,0.0
cancer,TCGA-SR-A6MP-01A-11R-A35L-07,0.0
cancer,TCGA-RM-A68W-01A-11R-A35K-07,0.0
cancer,TCGA-QR-A6H4-01A-11R-A35K-07,0.0
cancer,TCGA-PR-A5PG-01A-11R-A35K-07,0.0
cancer,TCGA-WB-A80Y-01A-11R-A35L-07,5071.73975889
cancer,TCGA-QR-A70T-01A-11R-A35K-07,0.0
cancer,TCGA-P7-A5NY-01A-12R-A35K-07,0.0
cancer,TCGA-QR-A70U-01A-11R-A35K-07,0.0
cancer,TCGA-QR-A6H2-01A-11R-A35K-07,3495.33176597
cancer,TCGA-RT-A6YC-01A-12R-A35K-07,0.0
cancer,TCGA-RW-A67X-01A-11R-A35K-07,782.108180421
cancer,TCGA-TT-A6YO-01A-11R-A35L-07,0.0
cancer,TCGA-WB-A816-01A-11R-A35L-07,576.133773653
cancer,TCGA-WB-A80M-01A-11R-A35L-07,0.0
cancer,TCGA-P8-A5KD-01A-11R-A35K-07,533.759914257
cancer,TCGA-WB-A81F-01A-11R-A35L-07,2178.88480862
cancer,TCGA-QR-A70D-01A-11R-A35K-07,0.0
cancer,TCGA-QR-A6GY-01A-11R-A35K-07,0.0
cancer,TCGA-S7-A7WV-01A-11R-A35L-07,0.0
cancer,TCGA-QR-A6H6-01A-11R-A35K-07,543.10399138
cancer,TCGA-WB-A817-01A-11R-A35L-07,0.0
cancer,TCGA-RW-A689-01A-11R-A35K-07,0.0
cancer,TCGA-WB-A81E-01A-11R-A35L-07,2150.40121111
cancer,TCGA-QT-A7U0-01A-11R-A35K-07,538.36409456
cancer,TCGA-QR-A70G-01B-11R-A35K-07,0.0
cancer,TCGA-S7-A7WM-01A-12R-A35L-07,746.3477472989999
cancer,TCGA-QR-A70M-01A-11R-A35K-07,0.0
cancer,TCGA-SR-A6MQ-01A-11R-A35L-07,0.0
cancer,TCGA-QR-A6H3-01A-11R-A35K-07,0.0
cancer,TCGA-QR-A703-01A-11R-A35K-07,5046.23977641
cancer,TCGA-S7-A7WP-01A-11R-A35L-07,1155.27869943
cancer,TCGA-WB-A80Q-01A-11R-A35L-07,0.0
cancer,TCGA-SP-A6QH-01A-21R-A35L-07,1127.77206373
cancer,TCGA-QR-A6GO-01A-11R-A35K-07,0.0
cancer,TCGA-RW-A7CZ-01A-11R-A35K-07,1219.54937651
cancer,TCGA-S7-A7WU-01A-11R-A35L-07,1891.50455947
cancer,TCGA-SR-A6MU-01A-11R-A35L-07,0.0
cancer,TCGA-W2-A7HE-01A-11R-A35L-07,0.0
cancer,TCGA-W2-A7UY-01A-11R-A35L-07,0.0
cancer,TCGA-W2-A7HF-01A-11R-A35L-07,0.0
cancer,TCGA-RW-A68D-01A-11R-A35K-07,2734.55659165
cancer,TCGA-QR-A7IN-01A-11R-A35K-07,2552.13588252
cancer,TCGA-W2-A7H7-01A-11R-A35L-07,869.108746363
cancer,TCGA-WB-A81Q-01A-11R-A35L-07,0.0
cancer,TCGA-S7-A7X2-01A-12R-A35L-07,0.0
cancer,TCGA-SA-A6C2-01A-11R-A35L-07,0.0
cancer,TCGA-WB-A81W-01A-11R-A35L-07,595.60343413
