tissue,barcode,fpkm
normal,TCGA-G9-6496-11A-01R-1789-07,553.1268676669999
normal,TCGA-EJ-7792-11A-01R-2118-07,0.0
normal,TCGA-CH-5769-11A-01R-1580-07,0.0
normal,TCGA-G9-6342-11A-02R-1965-07,0.0
normal,TCGA-G9-6362-11A-01R-1789-07,3111.8253096000008
normal,TCGA-EJ-7784-11A-01R-2118-07,402.201651842
normal,TCGA-EJ-7125-11A-01R-1965-07,0.0
normal,TCGA-HC-7211-11A-01R-2118-07,0.0
normal,TCGA-G9-6356-11A-01R-1789-07,0.0
normal,TCGA-G9-6365-11A-01R-1789-07,467.65160329699995
normal,TCGA-HC-7740-11A-01R-2118-07,785.699020705
normal,TCGA-EJ-7789-11A-01R-2118-07,428.967396119
normal,TCGA-CH-5761-11A-01R-1580-07,0.0
normal,TCGA-EJ-7328-11A-01R-2118-07,0.0
normal,TCGA-HC-8262-11A-01R-2263-07,0.0
normal,TCGA-EJ-7794-11A-01R-2118-07,427.96384219099997
normal,TCGA-EJ-7327-11A-01R-2118-07,0.0
normal,TCGA-HC-8258-11A-01R-2263-07,0.0
normal,TCGA-EJ-7330-11A-01R-2118-07,0.0
normal,TCGA-EJ-7123-11A-01R-1965-07,0.0
normal,TCGA-G9-6348-11A-01R-1789-07,0.0
normal,TCGA-EJ-7781-11A-01R-2118-07,0.0
normal,TCGA-G9-6363-11A-01R-1789-07,3134.3077747
normal,TCGA-HC-7738-11A-01R-2118-07,0.0
normal,TCGA-HC-8260-11A-01R-2263-07,0.0
normal,TCGA-EJ-7783-11A-01R-2118-07,1232.15417206
normal,TCGA-J4-A83J-11A-11R-A36G-07,564.666289281
normal,TCGA-EJ-A8FO-11A-11R-A36G-07,0.0
normal,TCGA-EJ-7317-11A-01R-2118-07,0.0
normal,TCGA-HC-7819-11A-01R-2118-07,0.0
normal,TCGA-EJ-7115-11A-01R-2118-07,0.0
normal,TCGA-EJ-7793-11A-01R-2263-07,859.2549057010001
normal,TCGA-HC-7747-11A-01R-2118-07,0.0
normal,TCGA-HC-7742-11A-01R-2118-07,0.0
normal,TCGA-CH-5767-11B-01R-1789-07,332.85479908400004
normal,TCGA-HC-7752-11A-01R-2118-07,1231.58207494
normal,TCGA-EJ-7331-11A-01R-2118-07,2394.83558496
normal,TCGA-EJ-7785-11A-01R-2118-07,462.433733246
normal,TCGA-G9-6333-11A-01R-1965-07,556.842635436
normal,TCGA-EJ-7321-11A-01R-2263-07,0.0
normal,TCGA-EJ-7797-11A-01R-2263-07,408.708766394
normal,TCGA-EJ-7314-11A-01R-2118-07,0.0
normal,TCGA-G9-6351-11A-01R-1965-07,1085.43013561
normal,TCGA-HC-7745-11A-01R-2118-07,0.0
normal,TCGA-HC-7737-11A-02R-2118-07,0.0
normal,TCGA-CH-5768-11A-01R-1580-07,0.0
normal,TCGA-G9-6384-11A-01R-1858-07,0.0
normal,TCGA-G9-6499-11A-02R-1965-07,466.70535654099996
normal,TCGA-EJ-7315-11A-01R-2118-07,919.417640866
normal,TCGA-EJ-7786-11A-01R-2118-07,430.080242221
normal,TCGA-HC-8259-11A-01R-2263-07,476.557652515
normal,TCGA-EJ-7782-11A-01R-2118-07,0.0
cancer,TCGA-KK-A7AU-01A-11R-A32O-07,1085.76336222
cancer,TCGA-VP-A87C-01A-11R-A352-07,0.0
cancer,TCGA-V1-A9O5-01A-11R-A41O-07,1338.75499356
cancer,TCGA-J4-A67T-01A-11R-A311-07,586.386624052
cancer,TCGA-X4-A8KS-01A-12R-A36G-07,3502.447043
cancer,TCGA-G9-7519-01A-11R-2263-07,0.0
cancer,TCGA-CH-5737-01A-11R-1580-07,994.291029481
cancer,TCGA-KK-A6E7-01A-11R-A31N-07,2213.1997446
cancer,TCGA-KC-A4BN-01A-61R-A250-07,771.193456578
cancer,TCGA-EJ-A65F-01A-21R-A311-07,0.0
cancer,TCGA-YL-A8SP-01B-11R-A37L-07,2385.8960143000004
cancer,TCGA-EJ-5519-01A-01R-1580-07,756.727735226
cancer,TCGA-VP-A87E-01A-31R-A352-07,0.0
