tissue,barcode,fpkm
normal,TCGA-X7-A8D6-11A-22R-A42C-07,1730.84495524
normal,TCGA-X7-A8D7-11A-11R-A42C-07,469.47254759300006
cancer,TCGA-ZB-A969-01A-11R-A42S-07,2712.98060451
cancer,TCGA-XM-A8RH-01A-11R-A42C-07,0.0
cancer,TCGA-4V-A9QW-01A-11R-A42C-07,0.0
cancer,TCGA-5U-AB0D-01A-11R-A42C-07,29110.487469
cancer,TCGA-X7-A8DD-01A-11R-A42C-07,0.0
cancer,TCGA-XU-A92Z-01A-11R-A42C-07,0.0
cancer,TCGA-X7-A8D6-01A-11R-A42C-07,1188.40497038
cancer,TCGA-XU-AAXW-01A-11R-A42C-07,1168.51096648
cancer,TCGA-4V-A9QJ-01A-11R-A42C-07,3513.65920375
cancer,TCGA-XU-AAXX-01A-11R-A42C-07,3094.76128095
cancer,TCGA-4X-A9FA-01A-11R-A42C-07,0.0
cancer,TCGA-XM-AAZ2-01A-11R-A42C-07,0.0
cancer,TCGA-XU-A932-01A-11R-A42C-07,0.0
cancer,TCGA-XM-A8RG-01A-11R-A42C-07,0.0
cancer,TCGA-3G-AB0T-01A-11R-A42C-07,2439.47261855
cancer,TCGA-XM-A8RI-01A-12R-A42C-07,7805.94422653
cancer,TCGA-3S-A8YW-01A-11R-A42C-07,28583.8438641
cancer,TCGA-ZB-A96P-01A-11R-A42S-07,785.001448328
cancer,TCGA-ZB-A964-01A-11R-A42S-07,481.794549796
cancer,TCGA-4X-A9F9-01A-11R-A42C-07,0.0
cancer,TCGA-XM-A8RL-01A-11R-A42C-07,5134.4615647
cancer,TCGA-XU-AAY0-01A-11R-A42C-07,0.0
cancer,TCGA-XU-AAY1-01A-11R-A42C-07,733.145354864
cancer,TCGA-ZB-A966-01A-11R-A42S-07,48610.6272553
cancer,TCGA-4V-A9QU-01A-11R-A42C-07,0.0
cancer,TCGA-5V-A9RR-01A-11R-A42C-07,1508.39914353
cancer,TCGA-XU-A92Q-01A-11R-A42C-07,0.0
cancer,TCGA-ZB-A96E-01A-11R-A42S-07,2531.03043311
cancer,TCGA-XU-AAXY-01A-11R-A42C-07,2505.52886703
cancer,TCGA-XM-A8R9-01A-31R-A42C-07,3123.06109957
cancer,TCGA-XU-A92Y-01A-11R-A42C-07,947.413123993
cancer,TCGA-ZB-A965-01A-11R-A42S-07,0.0
cancer,TCGA-ZT-A8OM-01A-11R-A42S-07,0.0
cancer,TCGA-5K-AAAP-01A-11R-A42C-07,2776.78083632
cancer,TCGA-XM-A8R8-01A-11R-A42C-07,11311.385475
cancer,TCGA-ZL-A9V6-01A-11R-A42S-07,1582.1770915
cancer,TCGA-XM-A8RD-01A-11R-A42C-07,10782.6011947
cancer,TCGA-4V-A9QR-01A-11R-A42C-07,1697.0696698
cancer,TCGA-X7-A8M1-01A-11R-A42C-07,511.674362249
cancer,TCGA-ZB-A96K-01A-11R-A42S-07,0.0
cancer,TCGA-XU-A930-01A-11R-A42C-07,0.0
cancer,TCGA-3G-AB0Q-01A-11R-A42C-07,1440.5430271
cancer,TCGA-X7-A8M8-01A-11R-A42C-07,0.0
cancer,TCGA-XM-A8RB-01A-11R-A42C-07,2400.74206937
cancer,TCGA-XM-A8RC-01A-11R-A42C-07,350.491529321
cancer,TCGA-XU-A92U-01A-11R-A42C-07,0.0
cancer,TCGA-3S-AAYX-01A-11R-A42C-07,1360.73181972
cancer,TCGA-XM-AAZ3-01A-11R-A42C-07,636.47747904
cancer,TCGA-5U-AB0F-01A-11R-A42C-07,0.0
cancer,TCGA-YT-A95E-01A-11R-A42C-07,714.194909504
cancer,TCGA-ZB-A96A-01A-11R-A42S-07,1969.93679458
cancer,TCGA-4X-A9FD-01A-11R-A42C-07,0.0
cancer,TCGA-ZB-A96C-01A-11R-A42S-07,1492.97555004
cancer,TCGA-4X-A9FB-01A-11R-A42C-07,4726.51442249
cancer,TCGA-3Q-A9WF-01A-11R-A42C-07,0.0
cancer,TCGA-XU-A936-01A-11R-A42C-07,25184.4949435
cancer,TCGA-ZC-AAAA-01A-11R-A42S-07,0.0
cancer,TCGA-ZB-A96V-01A-11R-A42S-07,14408.4112188
cancer,TCGA-XM-AAZ1-01A-11R-A42C-07,1159.82505199
cancer,TCGA-X7-A8D7-01A-11R-A42C-07,2306.03772562
